level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1033	830	-1	
2	1	1	0	0	0	17	18	949	786	-1	
3	1	1	1	0	0	18	18	948	786	-1	
4	1	1	1	1	0	18	18	677	19	-1	
5	1	1	1	1	1	18	18	89	15	96.328621	Standard
5	1	1	1	1	2	115	18	50	15	96.709755	Stats
5	1	1	1	1	3	172	20	83	13	96.489517	2025-2026
5	1	1	1	1	4	260	20	68	13	95.996361	Arsenal:
5	1	1	1	1	5	336	20	64	13	95.996361	Premier
5	1	1	1	1	6	406	20	59	17	90.989532	League
5	1	1	1	1	7	496	22	54	13	39.384228	Glossary
5	1	1	1	1	8	577	22	41	13	0.220146	_—_Toggle
5	1	1	1	1	9	623	22	36	10	91.082993	Per90
5	1	1	1	1	10	664	22	31	10	83.414642	Stats
4	1	1	1	2	0	19	47	947	21	-1	
5	1	1	1	2	1	19	47	947	21	40.298576	Ting
5	1	1	1	2	2	382	33	31	45	16.782158	ine
5	1	1	1	2	3	427	33	185	45	0.000000	[retormnee
5	1	1	1	2	4	693	33	106	45	16.004547	ners
5	1	1	1	2	5	810	33	49	45	0.000000	minnes
5	1	1	1	2	6	915	33	53	45	64.450562	|
4	1	1	1	3	0	19	69	947	22	-1	
5	1	1	1	3	1	15	55	51	47	54.832150	[Paver
5	1	1	1	3	2	105	55	79	47	40.680862	Nation
5	1	1	1	3	3	195	55	24	47	45.753983	Pos
5	1	1	1	3	4	234	55	32	47	20.721367	Ane
5	1	1	1	3	5	277	55	24	47	32.521484	[MP
5	1	1	1	3	6	312	55	44	47	0.000000	Starts
5	1	1	1	3	7	367	55	21	47	0.000000	in
5	1	1	1	3	8	398	55	33	47	41.049885	905]
5	1	1	1	3	9	441	55	13	47	41.885399	Gi
5	1	1	1	3	10	469	55	20	47	41.885399	Ast
5	1	1	1	3	11	500	55	25	47	0.000000	GFA
5	1	1	1	3	12	532	55	28	47	0.000000	GP
5	1	1	1	3	13	575	55	16	47	47.810829	Pe
5	1	1	1	3	14	602	55	32	47	62.790760	Patt
5	1	1	1	3	15	645	55	25	47	56.960876	rv
5	1	1	1	3	16	676	55	37	47	43.360123	Go|
5	1	1	1	3	17	720	55	20	47	47.370815	Gin
5	1	1	1	3	18	751	55	24	47	41.663570	Ant
5	1	1	1	3	19	782	55	29	47	0.000000	GYA
5	1	1	1	3	20	817	55	29	47	0.000000	GPK
5	1	1	1	3	21	857	55	51	47	0.000000	GAPK]
5	1	1	1	3	22	915	55	52	47	32.119049	Macey
4	1	1	1	4	0	22	96	935	14	-1	
5	1	1	1	4	1	22	98	30	9	90.766037	David
5	1	1	1	4	2	58	99	26	10	90.809311	Rave
5	1	1	1	4	3	135	96	44	14	0.000000	THiese
5	1	1	1	4	4	202	99	15	8	72.853699	cx
5	1	1	1	4	5	234	99	38	8	31.171806	30-241]
5	1	1	1	4	6	292	99	13	8	79.304886	36
5	1	1	1	4	7	336	99	13	8	75.592346	35
5	1	1	1	4	8	361	99	30	10	77.111832	3,240
5	1	1	1	4	9	402	99	24	8	25.626663	360]
5	1	1	1	4	10	452	99	6	8	92.635193	0
5	1	1	1	4	11	483	99	6	8	87.927254	0
5	1	1	1	4	12	517	99	6	8	92.753746	0
5	1	1	1	4	13	555	99	5	8	91.210007	0
5	1	1	1	4	14	586	99	5	8	60.439507	0
5	1	1	1	4	15	627	99	5	8	75.145271	0
5	1	1	1	4	16	664	99	4	8	65.173744	1
5	1	1	1	4	17	700	99	41	8	0.000000	00.00
5	1	1	1	4	18	752	99	23	8	64.113365	0.00
5	1	1	1	4	19	786	99	24	8	76.556274	0.00
5	1	1	1	4	20	824	99	23	8	76.867401	0.00
5	1	1	1	4	21	880	98	77	9	0.801155	 0.00|Matches
4	1	1	1	5	0	22	119	935	14	-1	
5	1	1	1	5	1	22	121	36	9	78.966782	Declan
5	1	1	1	5	2	64	122	21	8	96.393753	Rice
5	1	1	1	5	3	136	119	48	14	0.000000	RENG
5	1	1	1	5	4	202	122	15	8	92.125916	MF
5	1	1	1	5	5	234	122	39	8	73.559311	27-120]
5	1	1	1	5	6	292	122	13	8	80.315498	35
5	1	1	1	5	7	336	122	13	8	80.315498	34
5	1	1	1	5	8	361	122	30	10	63.568169	3,004
5	1	1	1	5	9	402	122	24	8	61.544960	33.4]
5	1	1	1	5	10	452	122	6	8	93.401413	4
5	1	1	1	5	11	483	122	6	8	94.270569	5
5	1	1	1	5	12	517	122	6	8	90.077377	9
5	1	1	1	5	13	554	122	7	8	88.661713	4
5	1	1	1	5	14	586	122	5	8	77.998672	0
5	1	1	1	5	15	627	122	5	8	77.998672	0
5	1	1	1	5	16	663	122	6	8	89.632210	3
5	1	1	1	5	17	700	122	41	8	57.077530	0/042
5	1	1	1	5	18	752	122	23	8	75.250229	0.15
5	1	1	1	5	19	786	122	24	8	91.074120	0.27
5	1	1	1	5	20	824	122	23	8	51.910049	0.12
5	1	1	1	5	21	880	121	77	9	22.745811	 0.27|Matches
4	1	1	1	6	0	22	142	935	13	-1	
5	1	1	1	6	1	22	133	34	30	79.069359	Martin
5	1	1	1	6	2	63	144	55	9	74.191139	Zubimendi
5	1	1	1	6	3	135	142	44	13	57.292828	esp
5	1	1	1	6	4	202	145	15	8	84.056068	MF
5	1	1	1	6	5	234	145	38	8	74.714294	27-101|
5	1	1	1	6	6	292	145	13	8	86.278816	36
5	1	1	1	6	7	336	145	13	8	80.659981	33
5	1	1	1	6	8	361	145	30	10	86.324921	2,901
5	1	1	1	6	9	402	145	24	8	12.316345	322|
5	1	1	1	6	10	452	145	6	8	90.684792	5
5	1	1	1	6	11	484	145	4	8	90.684792	1
5	1	1	1	6	12	517	145	6	8	87.390900	6
5	1	1	1	6	13	555	145	5	8	62.396744	5S
5	1	1	1	6	14	586	145	5	8	90.673882	0
5	1	1	1	6	15	627	145	5	8	90.673882	0
5	1	1	1	6	16	663	145	6	8	65.669624	4
5	1	1	1	6	17	700	145	41	8	42.072544	0/0.16
5	1	1	1	6	18	752	145	23	8	84.927284	0.03
5	1	1	1	6	19	786	145	24	8	84.927284	0.19
5	1	1	1	6	20	824	145	23	8	10.767029	0.16
5	1	1	1	6	21	880	144	77	9	10.767029	 0.19|Matches
4	1	1	1	7	0	22	164	935	14	-1	
5	1	1	1	7	1	22	166	38	9	49.018860	Gabriel
5	1	1	1	7	2	66	166	57	11	28.776054	Magalhges
5	1	1	1	7	3	135	164	46	14	21.002060	FMJBRA
