level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1084	789	-1	
2	1	1	0	0	0	15	9	1066	780	-1	
3	1	1	1	0	0	17	9	622	19	-1	
4	1	1	1	1	0	17	9	622	19	-1	
5	1	1	1	1	1	17	9	72	19	96.688461	Playing
5	1	1	1	1	2	97	9	47	15	95.855324	Time
5	1	1	1	1	3	151	11	83	13	95.855324	2025-2026
5	1	1	1	1	4	240	11	35	13	96.909294	Real
5	1	1	1	1	5	282	11	61	13	95.821121	Madrid:
5	1	1	1	1	6	350	11	19	13	94.241028	La
5	1	1	1	1	7	375	11	35	17	91.810310	Liga
5	1	1	1	1	8	441	14	54	13	46.509789	Glossary
5	1	1	1	1	9	521	14	41	13	0.000000	Toggle
5	1	1	1	1	10	567	14	36	10	75.332077	Per90
5	1	1	1	1	11	608	14	31	10	64.625214	Stats.
3	1	1	2	0	0	17	38	937	22	-1	
4	1	1	2	1	0	17	38	937	22	-1	
5	1	1	2	1	1	13	23	168	48	12.075119	ee
5	1	1	2	1	2	301	23	152	48	7.657166	Oa
3	1	1	3	0	0	17	61	1064	700	-1	
4	1	1	3	1	0	1031	67	50	9	-1	
5	1	1	3	1	1	1031	67	50	9	41.185768	vhs
4	1	1	3	2	0	21	89	1055	12	-1	
5	1	1	3	2	1	21	90	44	9	96.610451	Federico
5	1	1	3	2	2	70	90	47	9	94.648979	Valverde
5	1	1	3	2	3	155	89	16	12	15.993660	3
5	1	1	3	2	4	179	84	22	24	50.939198	uau
5	1	1	3	2	5	213	91	32	10	43.538548	MFDF
5	1	1	3	2	6	254	91	39	8	60.179062	27-296]
5	1	1	3	2	7	312	91	13	8	87.080482	32
5	1	1	3	2	8	336	91	31	10	87.080482	2,650
5	1	1	3	2	9	405	91	13	8	51.422443	83
5	1	1	3	2	10	437	91	24	8	64.210541	84.1
5	1	1	3	2	11	472	91	24	8	80.348183	29.4)
5	1	1	3	2	12	528	91	13	8	63.827721	30,
5	1	1	3	2	13	591	91	14	8	49.287186	86
5	1	1	3	2	14	637	91	13	8	37.276707	22]
5	1	1	3	2	15	682	91	6	8	37.276707	2
5	1	1	3	2	16	731	91	13	8	91.382248	40
5	1	1	3	2	17	784	91	41	8	12.725601	0/231
5	1	1	3	2	18	844	91	13	8	77.973709	62
5	1	1	3	2	19	884	91	13	8	75.848907	26
5	1	1	3	2	20	907	91	22	8	91.728676	+36
5	1	1	3	2	21	941	91	33	8	21.138603	+1.22
5	1	1	3	2	22	989	91	33	8	21.138603	 +1.04|
5	1	1	3	2	23	1032	90	44	9	82.731071	Matches
4	1	1	3	3	0	20	111	1056	13	-1	
5	1	1	3	3	1	20	114	41	8	85.267433	Vinicius
5	1	1	3	3	2	66	113	33	9	0.000000	sénior
5	1	1	3	3	3	154	111	47	13	6.042778	FELsRA
5	1	1	3	3	4	212	114	34	10	68.211899	FWMF
5	1	1	3	3	5	254	114	39	8	61.949192	25-306]
5	1	1	3	3	6	312	114	13	8	91.072113	34
5	1	1	3	3	7	336	114	31	10	68.722343	2,649
5	1	1	3	3	8	405	114	14	8	41.007675	78
5	1	1	3	3	9	437	114	24	8	41.007675	84.1
5	1	1	3	3	10	472	114	24	8	60.194000	28.4)
5	1	1	3	3	11	528	114	13	8	66.333069	30.
5	1	1	3	3	12	591	114	14	8	29.411018	ss
5	1	1	3	3	13	638	114	106	8	25.043396	17/433,
5	1	1	3	3	14	784	114	42	8	35.080627	02.48
5	1	1	3	3	15	844	114	13	8	58.780499	61
5	1	1	3	3	16	884	114	13	8	58.780499	30
5	1	1	3	3	17	907	114	22	8	62.965244	+31
5	1	1	3	3	18	941	114	33	8	49.030640	41.05
5	1	1	3	3	19	993	114	29	8	62.040642	-0.02|
5	1	1	3	3	20	1032	113	44	9	95.096970	Matches
4	1	1	3	4	0	20	133	1056	14	-1	
5	1	1	3	4	1	20	135	41	9	48.708340	Thibaut
5	1	1	3	4	2	66	136	45	8	38.162426	Courtois
5	1	1	3	4	3	126	124	3	30	22.285919	©
5	1	1	3	4	4	154	133	45	14	0.000000	-«MMBEL
5	1	1	3	4	5	221	136	16	8	66.902954	GK
5	1	1	3	4	6	254	136	39	8	63.705887	34-003|
5	1	1	3	4	7	312	136	13	8	94.438225	29
5	1	1	3	4	8	336	136	31	10	82.020393	2,610
5	1	1	3	4	9	405	136	13	8	54.212059	90
5	1	1	3	4	10	437	136	24	8	54.212059	82.9
5	1	1	3	4	11	472	136	24	8	74.814255	29.0|
5	1	1	3	4	12	528	136	13	8	77.085449	28
5	1	1	3	4	13	591	136	13	8	51.521145	so
5	1	1	3	4	14	637	136	13	8	50.896297	28]
5	1	1	3	4	15	682	136	6	8	55.448765	0
5	1	1	3	4	16	784	136	42	8	4.182579	0]2.28
