level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1558	691	-1	
2	1	1	0	0	0	0	27	1526	637	-1	
3	1	1	1	0	0	4	27	1333	14	-1	
4	1	1	1	1	0	4	27	1333	14	-1	
5	1	1	1	1	1	4	30	65	8	46.133327	[2026-01-21
5	1	1	1	1	2	77	30	32	8	85.053696	21:00
5	1	1	1	1	3	119	29	42	11	92.806831	(14:00)
5	1	1	1	1	4	164	19	6	29	30.636810	|
5	1	1	1	1	5	169	29	78	11	30.636810	Champions
5	1	1	1	1	6	236	19	16	29	75.150803	La
5	1	1	1	1	7	291	19	46	29	0.000000	League
5	1	1	1	1	8	339	19	35	29	0.000000	phase
5	1	1	1	1	9	382	29	60	11	27.065262	Wed/Away
5	1	1	1	1	10	457	19	6	29	81.386581	|
5	1	1	1	1	11	473	30	12	8	81.386581	W
5	1	1	1	1	12	498	19	11	29	90.682861	|
5	1	1	1	1	13	523	30	7	8	68.485695	4
5	1	1	1	1	14	554	30	6	8	68.485695	2
5	1	1	1	1	15	568	19	21	29	36.578541	Bg
5	1	1	1	1	16	593	19	33	29	73.416504	Slavia
5	1	1	1	1	17	632	30	37	10	35.577332	Preaue
5	1	1	1	1	18	717	30	13	8	68.468849	59
5	1	1	1	1	19	777	30	38	10	50.076675	19,242)
5	1	1	1	1	20	823	29	40	9	91.793945	Frenkie
5	1	1	1	1	21	869	29	11	9	93.834976	de
5	1	1	1	1	22	884	30	25	10	86.319733	Jong
5	1	1	1	1	23	955	30	42	8	53.180122	4231
5	1	1	1	1	24	1025	30	42	8	34.945259	441d
5	1	1	1	1	25	1124	29	28	9	56.701794	‘Chris
5	1	1	1	1	26	1156	29	53	11	96.637291	Kavanagh
5	1	1	1	1	27	1265	29	31	9	96.432114	Match
5	1	1	1	1	28	1302	30	35	10	94.235130	Report
3	1	1	2	0	0	4	52	1333	11	-1	
4	1	1	2	1	0	4	52	1333	11	-1	
5	1	1	2	1	1	4	53	65	8	66.418396	2026-01-25
5	1	1	2	1	2	78	53	31	8	95.878487	16:15
5	1	1	2	1	3	119	52	42	11	92.321098	(09:15)
