level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1087	218	-1	
2	1	1	0	0	0	19	14	1008	195	-1	
3	1	1	1	0	0	19	14	647	19	-1	
4	1	1	1	1	0	19	14	647	19	-1	
5	1	1	1	1	1	19	14	124	19	96.213310	Goalkeeping
5	1	1	1	1	2	151	16	82	13	96.771416	2025-2026
5	1	1	1	1	3	239	15	63	14	95.735153	Atlético
5	1	1	1	1	4	309	16	60	13	96.103149	Madrid:
5	1	1	1	1	5	377	16	18	13	91.119644	La
5	1	1	1	1	6	402	16	34	17	90.329292	Liga
5	1	1	1	1	7	467	19	54	13	56.503502	Glossary
5	1	1	1	1	8	548	19	41	13	14.581589	Toggle
5	1	1	1	1	9	594	19	36	10	34.372482	Perg0
5	1	1	1	1	10	635	19	31	10	71.529503	Stats
3	1	1	2	0	0	23	66	1004	108	-1	
4	1	1	2	1	0	23	66	1004	22	-1	
5	1	1	2	1	1	23	72	39	11	95.460678	Player
5	1	1	2	1	2	129	73	39	8	95.719078	Nation
5	1	1	2	1	3	181	73	21	8	87.228821	Pos
5	1	1	2	1	4	219	73	23	10	87.048042	Age
5	1	1	2	1	5	252	62	26	30	83.056770	|MP
5	1	1	2	1	6	255	66	151	22	92.814842	Starts
5	1	1	2	1	7	340	62	25	30	68.641846	Min
5	1	1	2	1	8	375	62	35	30	52.188278	90s|
5	1	1	2	1	9	415	73	17	8	52.188278	GA
5	1	1	2	1	10	443	73	32	8	65.614799	GA90
5	1	1	2	1	11	483	73	30	8	92.032219	SoTA
5	1	1	2	1	12	521	73	36	8	93.301842	Saves
5	1	1	2	1	13	564	73	43	8	92.982491	Save%
5	1	1	2	1	14	621	73	11	8	92.400490	W
5	1	1	2	1	15	654	73	38	8	30.776276	DL
5	1	1	2	1	16	712	73	15	8	76.477486	CS
5	1	1	2	1	17	739	73	71	8	49.053913	CS%|PKatt
5	1	1	2	1	18	818	73	24	8	92.721092	PKA
5	1	1	2	1	19	850	73	29	8	91.934479	PKsv
5	1	1	2	1	20	887	73	27	8	90.031815	PKm
5	1	1	2	1	21	922	66	105	22	46.700951	Save%|Matches|
4	1	1	2	2	0	23	94	995	13	-1	
5	1	1	2	2	1	23	96	17	8	43.107246	tan
5	1	1	2	2	2	46	95	30	9	74.593666	Oblak
5	1	1	2	2	3	125	94	46	13	0.000000	WimsvN|
5	1	1	2	2	4	184	96	15	8	86.390221	Gk
5	1	1	2	2	5	211	96	39	8	0.000000	(33-127
5	1	1	2	2	6	269	96	13	8	56.386223	29
5	1	1	2	2	7	313	96	13	8	53.784027	29
5	1	1	2	2	8	338	96	30	10	86.353951	2,610
5	1	1	2	2	9	379	96	24	8	66.628937	29.0]
5	1	1	2	2	10	422	96	12	8	60.798004	31
5	1	1	2	2	11	452	96	23	8	54.694740	1.07,
5	1	1	2	2	12	500	96	13	8	81.694351	93
5	1	1	2	2	13	544	96	12	8	88.294937	64
5	1	1	2	2	14	583	96	24	8	92.934830	688
5	1	1	2	2	15	626	96	12	8	86.528244	16
5	1	1	2	2	16	663	96	6	8	86.528244	6
5	1	1	2	2	17	694	96	6	8	93.726112	7
5	1	1	2	2	18	719	96	12	8	89.958885	10
5	1	1	2	2	19	744	96	24	8	19.815712	345]
5	1	1	2	2	20	804	96	6	8	60.904762	3
5	1	1	2	2	21	836	96	6	8	60.904762	2
5	1	1	2	2	22	873	96	6	8	71.732430	0
5	1	1	2	2	23	909	96	5	8	32.528145	1)
5	1	1	2	2	24	948	95	70	9	48.276726	 0.0|Matches
4	1	1	2	3	0	23	116	995	13	-1	
5	1	1	2	3	1	23	119	24	8	23.271896	juan
5	1	1	2	3	2	53	119	33	8	27.150795	Musso“
5	1	1	2	3	3	125	116	47	13	12.579056	SELARG
5	1	1	2	3	4	184	119	15	8	86.632912	GK
5	1	1	2	3	5	211	119	39	8	40.960217	32-008]
5	1	1	2	3	6	276	119	6	8	85.027405	7
5	1	1	2	3	7	320	119	6	8	77.747345	7
5	1	1	2	3	8	349	119	19	8	81.437706	630
5	1	1	2	3	9	386	119	17	8	81.437706	7.0|
5	1	1	2	3	10	429	119	6	8	93.956490	8
5	1	1	2	3	11	452	119	23	8	78.388306	114
5	1	1	2	3	12	501	119	12	8	93.895729	25
5	1	1	2	3	13	544	119	12	8	93.895729	19
5	1	1	2	3	14	583	119	24	8	79.828705	760
5	1	1	2	3	15	632	119	6	8	95.197990	4
5	1	1	2	3	16	663	119	6	8	93.529655	0
5	1	1	2	3	17	694	119	6	8	93.227448	3
5	1	1	2	3	18	725	119	6	8	84.609276	3
5	1	1	2	3	19	744	119	24	8	73.596802	429|
5	1	1	2	3	20	804	119	6	8	93.672035	2
5	1	1	2	3	21	836	119	6	8	84.300400	2
5	1	1	2	3	22	873	119	6	8	84.300400	0
5	1	1	2	3	23	909	119	5	8	52.352085	0
5	1	1	2	3	24	948	118	70	9	43.314915	 0.0|Matches
4	1	1	2	4	0	23	130	942	29	-1	
5	1	1	2	4	1	23	140	35	11	91.091522	Squad
5	1	1	2	4	2	65	130	30	29	89.869606	Total
5	1	1	2	4	3	217	141	27	8	47.908829	28.0
5	1	1	2	4	4	251	130	8	29	47.908829	|
5	1	1	2	4	5	267	141	15	8	74.928833	36
5	1	1	2	4	6	311	141	15	8	74.928833	36
5	1	1	2	4	7	334	141	34	10	85.015312	3,240
5	1	1	2	4	8	376	141	27	8	36.527027	36.0|
5	1	1	2	4	9	420	141	14	8	96.010483	39
5	1	1	2	4	10	449	141	26	8	95.644363	108
5	1	1	2	4	11	492	141	21	8	89.037170	118
5	1	1	2	4	12	542	141	14	8	74.558464	83
5	1	1	2	4	13	581	141	26	8	92.773170	703
5	1	1	2	4	14	624	141	14	8	94.157356	20
5	1	1	2	4	15	662	141	7	8	94.157356	6
5	1	1	2	4	16	686	141	14	8	92.855530	10
5	1	1	2	4	17	717	141	50	8	52.799957	13361|
5	1	1	2	4	18	803	141	6	8	96.128380	5
5	1	1	2	4	19	835	141	7	8	92.635201	4
5	1	1	2	4	20	872	141	7	8	81.601913	O
5	1	1	2	4	21	908	141	6	8	93.659157	1
5	1	1	2	4	22	946	141	19	8	93.659157	00
4	1	1	2	5	0	23	153	942	29	-1	
5	1	1	2	5	1	23	153	54	29	68.031784	Opponent
5	1	1	2	5	2	86	153	31	29	96.751610	Total
5	1	1	2	5	3	217	164	26	8	60.699493	27.9
5	1	1	2	5	4	251	153	8	29	60.699493	|
5	1	1	2	5	5	267	164	15	8	89.116516	36
5	1	1	2	5	6	311	164	15	8	67.690399	36
5	1	1	2	5	7	334	164	34	10	88.518440	3,240
5	1	1	2	5	8	376	164	27	8	72.501335	36.0|
5	1	1	2	5	9	420	164	15	8	92.841049	60
5	1	1	2	5	10	449	164	26	8	92.841049	167
5	1	1	2	5	11	492	164	21	8	95.634453	181
5	1	1	2	5	12	535	164	21	8	94.817116	125
5	1	1	2	5	13	581	164	26	8	95.059677	685
5	1	1	2	5	14	624	164	14	8	95.278061	10
5	1	1	2	5	15	662	164	7	8	93.924301	6
5	1	1	2	5	16	686	164	14	8	87.604645	20
5	1	1	2	5	17	724	164	44	8	66.824142	5139|
5	1	1	2	5	18	803	164	7	8	96.559547	4
5	1	1	2	5	19	835	164	7	8	90.096870	3
5	1	1	2	5	20	873	164	5	8	90.096870	1
5	1	1	2	5	21	907	164	7	8	91.707115	0
5	1	1	2	5	22	939	164	26	8	90.275810	25.0
3	1	1	3	0	0	19	198	362	11	-1	
4	1	1	3	1	0	19	198	362	11	-1	
5	1	1	3	1	1	19	198	30	9	88.170181	Totals
5	1	1	3	1	2	53	200	21	9	93.859695	may
5	1	1	3	1	3	78	198	16	9	96.922150	not
5	1	1	3	1	4	98	198	12	9	96.858917	be
5	1	1	3	1	5	114	198	46	11	90.143448	complete
5	1	1	3	1	6	164	198	14	9	92.802246	for
5	1	1	3	1	7	181	198	11	9	88.461250	all
5	1	1	3	1	8	196	198	59	9	51.744743	senior-level
5	1	1	3	1	9	259	198	22	11	73.523087	play,
5	1	1	3	1	10	286	200	18	7	96.562103	see
5	1	1	3	1	11	308	200	47	9	92.732216	coverage
5	1	1	3	1	12	359	198	22	9	86.410797	note
