level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1087	306	-1	
2	1	1	0	0	0	10	0	1053	304	-1	
3	1	1	1	0	0	10	0	1053	246	-1	
4	1	1	1	1	0	10	0	1053	29	-1	
5	1	1	1	1	1	10	0	43	29	96.706001	Player
5	1	1	1	1	2	135	9	39	8	88.473717	Nation
5	1	1	1	1	3	194	9	21	8	84.345917	Pos
5	1	1	1	1	4	237	9	23	10	78.792267	Age
5	1	1	1	1	5	280	9	18	8	86.743172	|MP
5	1	1	1	1	6	315	9	21	8	78.657211	Min
5	1	1	1	1	7	351	8	43	11	87.460777	Mn/MP
5	1	1	1	1	8	402	9	35	8	92.768448	Min%
5	1	1	1	1	9	447	9	22	8	87.906815	90s
5	1	1	1	1	10	480	9	37	8	87.906815	|Starts
5	1	1	1	1	11	524	8	57	11	92.696533	Mn/Start
5	1	1	1	1	12	587	8	77	11	84.067329	Compl|Subs
5	1	1	1	1	13	671	8	49	11	91.536713	Mn/Sub
5	1	1	1	1	14	728	8	72	9	90.330925	unSub|PPM
5	1	1	1	1	15	809	9	24	8	92.384125	onG
5	1	1	1	1	16	840	9	33	8	91.315887	onGA
5	1	1	1	1	17	882	8	22	11	89.583527	+/-
5	1	1	1	1	18	914	8	37	11	89.583527	+/-90
5	1	1	1	1	19	960	2	103	21	54.076103	On-Off|Matches|
4	1	1	1	2	0	15	28	1039	14	-1	
5	1	1	1	2	1	15	30	29	9	0.000000	Ein
5	1	1	1	2	2	50	31	40	8	0.000000	Osmani
5	1	1	1	2	3	130	28	47	14	0.000000	MMIGER
5	1	1	1	2	4	197	31	15	8	95.133476	MF
5	1	1	1	2	5	230	31	38	8	62.351963	16360]
5	1	1	1	2	6	295	31	5	8	59.258732	1
5	1	1	1	2	7	336	31	7	8	81.689247	4
5	1	1	1	2	8	388	31	6	8	81.689247	4
5	1	1	1	2	9	420	31	17	8	35.460762	01
5	1	1	1	2	10	454	31	17	8	38.824902	00]
5	1	1	1	2	11	510	31	6	8	83.658188	0
5	1	1	1	2	12	620	31	43	8	60.469086	oft
5	1	1	1	2	13	713	31	7	8	69.123322	4
