level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	899	713	-1	
2	1	1	0	0	0	15	16	789	695	-1	
3	1	1	1	0	0	16	16	728	19	-1	
4	1	1	1	1	0	16	16	728	19	-1	
5	1	1	1	1	1	16	16	142	15	96.145866	Miscellaneous
5	1	1	1	1	2	165	16	50	15	96.910820	Stats
5	1	1	1	1	3	221	18	83	13	96.857513	2025-2026
5	1	1	1	1	4	309	18	69	13	96.711044	Arsenal:
5	1	1	1	1	5	385	18	65	13	96.088165	Premier
5	1	1	1	1	6	455	18	60	17	89.806137	League
5	1	1	1	1	7	546	20	54	13	62.024719	Glossary
5	1	1	1	1	8	626	20	41	13	4.198776	_—_Toggle
5	1	1	1	1	9	672	20	36	10	72.386757	Per90
5	1	1	1	1	10	713	20	31	10	72.281448	Stats
3	1	1	2	0	0	15	57	789	619	-1	
4	1	1	2	1	0	19	57	785	37	-1	
5	1	1	2	1	1	19	57	39	37	90.514763	Player
5	1	1	2	1	2	137	74	39	8	56.929420	Nation
5	1	1	2	1	3	195	74	22	8	73.387573	Pos
5	1	1	2	1	4	227	56	5	38	52.397087	|
5	1	1	2	1	5	238	74	24	10	78.187599	Age
5	1	1	2	1	6	280	74	22	8	40.956078	90s
5	1	1	2	1	7	313	73	29	9	15.106392	|crdy
5	1	1	2	1	8	349	73	30	9	63.119091	Craft
5	1	1	2	1	9	386	73	37	9	27.810516	2Grdv
5	1	1	2	1	10	434	73	16	9	20.048737	Fis
5	1	1	2	1	11	464	73	17	9	23.962654	FId_
5	1	1	2	1	12	495	73	18	9	61.358219	Off
5	1	1	2	1	13	525	74	20	8	70.799690	crs
5	1	1	2	1	14	557	74	18	8	36.571926	Int
5	1	1	2	1	15	585	73	31	9	69.472076	TKIW
5	1	1	2	1	16	623	74	42	8	54.176945	PKwon
5	1	1	2	1	17	673	74	37	8	10.864220	PKcon|
5	1	1	2	1	18	721	74	18	8	40.329491	OG
5	1	1	2	1	19	747	67	57	22	83.818375	[Matches|
4	1	1	2	2	0	20	85	775	30	-1	
5	1	1	2	2	1	20	96	29	9	94.057831	David
5	1	1	2	2	2	56	85	25	30	75.279846	Raya
5	1	1	2	2	3	132	94	44	14	0.000000	Hiese
5	1	1	2	2	4	198	97	16	8	64.860901	ck
5	1	1	2	2	5	231	97	73	8	0.000000	30241360]
5	1	1	2	2	6	336	97	5	8	91.974815	1
5	1	1	2	2	7	372	97	6	8	56.593929	0
5	1	1	2	2	8	416	97	6	8	72.629547	0
5	1	1	2	2	9	447	97	6	8	65.360672	0
5	1	1	2	2	10	472	97	12	8	90.660065	13
5	1	1	2	2	11	509	97	6	8	95.463287	0
5	1	1	2	2	12	541	97	5	8	68.755219	21
5	1	1	2	2	13	572	97	5	8	53.466103	1
5	1	1	2	2	14	610	97	5	8	48.863152	2
5	1	1	2	2	15	732	84	10	31	48.422314	o|
5	1	1	2	2	16	751	96	44	9	66.139595	matches
4	1	1	2	3	0	15	109	780	30	-1	
5	1	1	2	3	1	15	109	40	30	34.850739	|pectan
5	1	1	2	3	2	63	120	19	8	70.928345	ice
5	1	1	2	3	3	133	117	48	14	24.274658	mus
5	1	1	2	3	4	199	120	15	8	85.396126	MF
5	1	1	2	3	5	231	120	39	8	86.382996	27-120
5	1	1	2	3	6	280	113	30	22	18.940468	334|
5	1	1	2	3	7	336	120	6	8	69.700058	3
5	1	1	2	3	8	372	120	6	8	69.700058	0
5	1	1	2	3	9	416	120	6	8	80.154518	0
5	1	1	2	3	10	440	120	14	8	80.326439	26
5	1	1	2	3	11	472	120	12	8	82.198997	10
