level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1526	746	-1	
2	1	1	0	0	0	14	13	1287	733	-1	
3	1	1	1	0	0	14	13	573	19	-1	
4	1	1	1	1	0	14	13	573	19	-1	
5	1	1	1	1	1	14	13	69	15	93.285896	Scores
5	1	1	1	1	2	90	13	14	15	92.794418	&
5	1	1	1	1	3	112	13	80	15	96.407028	Fixtures
5	1	1	1	1	4	198	15	83	13	96.407028	2025-2026
5	1	1	1	1	5	287	15	71	13	96.566475	Chelsea:
5	1	1	1	1	6	363	15	22	13	96.566475	All
5	1	1	1	1	7	391	15	111	17	96.106102	Competitions
5	1	1	1	1	8	533	18	54	13	47.747341	Glossary
3	1	1	2	0	0	18	66	1283	676	-1	
4	1	1	2	1	0	18	66	1283	22	-1	
5	1	1	2	1	1	18	72	65	8	46.769081	2025-08-17
5	1	1	2	1	2	92	72	31	8	95.986176	14:00
5	1	1	2	1	3	133	71	42	11	96.729195	(08:00)
5	1	1	2	1	4	184	72	42	8	96.729195	Premier
5	1	1	2	1	5	230	72	39	10	93.277046	League
5	1	1	2	1	6	277	71	60	9	93.213593	Matchweek
5	1	1	2	1	7	343	72	4	8	96.819016	1
5	1	1	2	1	8	395	72	21	8	71.898071	Sun
5	1	1	2	1	9	427	72	31	8	93.428947	Home
5	1	1	2	1	10	488	72	8	8	88.335167	D
5	1	1	2	1	11	535	72	6	8	72.839584	0
5	1	1	2	1	12	566	72	6	8	27.465965	0
5	1	1	2	1	13	580	71	38	11	90.774872	Crystal
5	1	1	2	1	14	623	71	34	9	96.377022	Palace
5	1	1	2	1	15	729	72	13	8	88.095612	71
5	1	1	2	1	16	789	72	38	10	82.529053	39,678
5	1	1	2	1	17	835	72	32	8	96.528198	Reece
5	1	1	2	1	18	871	72	34	8	96.970490	James
5	1	1	2	1	19	935	72	42	8	0.000000	42-31
5	1	1	2	1	20	1001	66	35	22	49.130455	3-4-3
5	1	1	2	1	21	1105	72	36	8	96.394142	Darren
5	1	1	2	1	22	1146	71	43	11	96.595551	England
5	1	1	2	1	23	1229	71	31	9	95.920578	Match
5	1	1	2	1	24	1266	72	35	10	96.782784	Report
4	1	1	2	2	0	18	90	1283	21	-1	
5	1	1	2	2	1	18	95	65	8	37.798061	2025-08-22
5	1	1	2	2	2	91	95	32	8	96.442429	20:00
5	1	1	2	2	3	133	94	42	11	96.330399	(14:00)
5	1	1	2	2	4	184	95	42	8	96.423912	Premier
5	1	1	2	2	5	230	95	39	10	91.004509	League
5	1	1	2	2	6	277	94	60	9	92.716553	Matchweek
5	1	1	2	2	7	342	95	6	8	95.289452	2
5	1	1	2	2	8	396	95	12	8	70.489388	Fri
5	1	1	2	2	9	426	95	29	10	74.818314	Away
5	1	1	2	2	10	485	95	12	8	79.203781	w
5	1	1	2	2	11	535	95	6	8	47.631359	‘S
5	1	1	2	2	12	567	95	5	8	60.133572	1
5	1	1	2	2	13	581	95	26	8	96.500977	West
5	1	1	2	2	14	612	95	23	8	96.862091	Ham
5	1	1	2	2	15	641	94	34	9	96.994980	United
5	1	1	2	2	16	729	95	13	8	93.950668	60
5	1	1	2	2	17	789	95	38	10	95.645027	62,462
5	1	1	2	2	18	835	95	25	8	96.459084	Enzo
5	1	1	2	2	19	866	94	55	9	29.268639	Fernandez
5	1	1	2	2	20	935	95	42	8	87.365509	4-2-3-1
5	1	1	2	2	21	1001	90	47	21	0.000000	+3-4-1-2
5	1	1	2	2	22	1105	94	39	9	95.391068	Michael
5	1	1	2	2	23	1149	94	33	9	95.467522	Oliver
5	1	1	2	2	24	1229	94	31	9	95.920578	Match
5	1	1	2	2	25	1266	95	35	10	96.782784	Report
4	1	1	2	3	0	18	112	1283	22	-1	
5	1	1	2	3	1	18	118	65	8	59.205292	2025-08-30
5	1	1	2	3	2	92	118	31	8	96.169846	12:30
5	1	1	2	3	3	133	117	42	11	96.169846	(06:30)
5	1	1	2	3	4	184	118	42	8	96.370422	Premier
5	1	1	2	3	5	230	118	39	10	84.991058	League
5	1	1	2	3	6	277	117	60	9	91.082825	Matchweek
5	1	1	2	3	7	342	118	6	8	90.863289	3
5	1	1	2	3	8	395	118	19	8	74.999931	Sat
5	1	1	2	3	9	427	118	31	8	74.999931	Home
5	1	1	2	3	10	485	118	12	8	88.103470	w
5	1	1	2	3	11	535	118	7	8	43.359715	2
5	1	1	2	3	12	566	118	6	8	43.359715	0
5	1	1	2	3	13	580	117	40	11	95.527031	Fulham
5	1	1	2	3	14	729	118	13	8	83.150726	55
5	1	1	2	3	15	789	118	38	10	81.383118	39,745
5	1	1	2	3	16	835	118	25	8	96.521545	Enzo
5	1	1	2	3	17	866	117	55	9	51.930367	Fernandez
5	1	1	2	3	18	935	118	42	8	86.996552	4-2-3-1
5	1	1	2	3	19	1005	112	42	22	10.296753	4-2-3-1
5	1	1	2	3	20	1105	117	35	9	96.813499	Robert
5	1	1	2	3	21	1144	118	31	8	96.911095	Jones
5	1	1	2	3	22	1229	117	31	9	95.920578	Match
5	1	1	2	3	23	1266	118	35	10	96.782784	Report
4	1	1	2	4	0	18	135	1283	22	-1	
5	1	1	2	4	1	18	141	65	8	65.212044	2025-09-13
5	1	1	2	4	2	91	141	32	8	96.383423	20:00
5	1	1	2	4	3	133	140	42	11	96.043816	(14:00)
5	1	1	2	4	4	184	141	42	8	96.256851	Premier
5	1	1	2	4	5	230	141	39	10	93.277962	League
5	1	1	2	4	6	277	140	60	9	90.199211	Matchweek
5	1	1	2	4	7	342	141	6	8	95.956001	4
5	1	1	2	4	8	395	141	19	8	81.137390	‘Sat
5	1	1	2	4	9	426	141	29	10	84.675858	Away
5	1	1	2	4	10	488	141	8	8	80.709427	D
5	1	1	2	4	11	535	141	7	8	0.000000	2
5	1	1	2	4	12	566	141	7	8	80.415627	2
5	1	1	2	4	13	581	140	50	9	95.396469	Brentford
5	1	1	2	4	14	729	141	13	8	88.945702	66
