level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	975	296	-1	
2	1	1	0	0	0	0	0	967	276	-1	
3	1	1	1	0	0	0	0	967	268	-1	
4	1	1	1	1	0	0	0	965	26	-1	
5	1	1	1	1	1	0	0	41	26	96.860870	Player
5	1	1	1	1	2	141	7	40	8	85.860260	Nation
5	1	1	1	1	3	200	7	22	8	85.450577	Pos
5	1	1	1	1	4	243	7	24	10	78.279556	Age
5	1	1	1	1	5	274	0	9	25	73.455383	|
5	1	1	1	1	6	286	7	18	8	73.455383	MP
5	1	1	1	1	7	314	7	37	8	96.572411	Starts
5	1	1	1	1	8	365	7	21	8	86.775169	Min
5	1	1	1	1	9	403	6	55	9	76.997314	90s|Gls
5	1	1	1	1	10	469	7	20	8	93.098465	Ast
5	1	1	1	1	11	498	7	27	8	79.668800	G+A
5	1	1	1	1	12	532	7	31	8	92.478752	G-PK
5	1	1	1	1	13	574	7	16	8	91.570129	PK
5	1	1	1	1	14	601	7	34	8	91.570129	PKatt
5	1	1	1	1	15	642	6	29	9	46.247444	CrdY
5	1	1	1	1	16	678	6	30	9	76.230881	CrdR|
5	1	1	1	1	17	720	6	19	9	75.307640	Gls
5	1	1	1	1	18	754	7	20	8	75.307640	Ast
5	1	1	1	1	19	785	7	27	8	88.083923	G+A
5	1	1	1	1	20	819	7	31	8	91.532013	G-PK
5	1	1	1	1	21	857	7	49	8	84.304733	G+A-PK
5	1	1	1	1	22	907	0	5	25	0.000000	|
5	1	1	1	1	23	914	6	51	9	0.000000	Matches|
4	1	1	1	2	0	0	21	967	29	-1	
5	1	1	1	2	1	0	21	34	29	69.895493	Diego
5	1	1	1	2	2	38	21	45	29	73.961670	Aguado
5	1	1	1	2	3	136	27	45	14	0.000000	Tiese
5	1	1	1	2	4	204	30	14	8	81.418137	pr
5	1	1	1	2	5	236	30	39	8	0.000000	is096]
5	1	1	1	2	6	301	30	5	8	56.412766	1
5	1	1	1	2	7	345	30	6	8	59.352726	0
5	1	1	1	2	8	380	30	13	8	66.852211	30
5	1	1	1	2	9	410	30	17	8	0.000000	03/
5	1	1	1	2	10	453	30	6	8	76.830948	0
5	1	1	1	2	11	484	30	6	8	81.598137	0
5	1	1	1	2	12	518	30	6	8	90.101158	0
5	1	1	1	2	13	556	30	6	8	86.160362	0
5	1	1	1	2	14	587	30	6	8	88.665192	0
5	1	1	1	2	15	628	30	6	8	84.747879	0
5	1	1	1	2	16	664	30	6	8	55.102848	0
5	1	1	1	2	17	701	30	41	8	20.454475	0/0.00
5	1	1	1	2	18	753	30	24	8	87.331772	0.00
5	1	1	1	2	19	787	30	24	8	87.331772	0.00
5	1	1	1	2	20	825	30	24	8	59.952972	0.00
5	1	1	1	2	21	881	23	86	23	14.185333	 0.00/Matches
5	1	1	1	2	22	961	19	9	31	96.528450	|
4	1	1	1	3	0	0	46	921	23	-1	
5	1	1	1	3	1	0	30	81	51	0.000000	meecetes
5	1	1	1	3	2	119	30	64	51	48.117825	Eigse
5	1	1	1	3	3	199	30	22	51	60.827938	we
5	1	1	1	3	4	233	30	56	51	0.000000	n00ni|
5	1	1	1	3	5	311	46	86	23	54.817509	20
5	1	1	1	3	6	378	30	18	51	48.867119	13
5	1	1	1	3	7	408	30	30	51	59.663486	oa]
5	1	1	1	3	8	454	30	14	51	16.883377	©
