level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1586	594	-1	
2	1	1	0	0	0	12	1	1562	567	-1	
3	1	1	1	0	0	15	1	1458	517	-1	
4	1	1	1	1	0	15	1	1270	48	-1	
5	1	1	1	1	1	15	1	106	38	44.156593	ohne
5	1	1	1	1	2	132	1	88	40	30.388390	ae
5	1	1	1	1	3	270	1	31	38	65.275955	=
5	1	1	1	1	4	307	30	30	9	85.934372	round
5	1	1	1	1	5	343	1	61	40	17.284225	_—
5	1	1	1	1	6	413	1	35	38	85.756378	=
5	1	1	1	1	7	481	31	6	8	78.748688	L
5	1	1	1	1	8	529	1	10	38	46.097466	7
5	1	1	1	1	9	561	1	43	38	65.065369	—
5	1	1	1	1	10	605	19	26	30	93.948669	villa
5	1	1	1	1	11	723	31	13	8	95.155701	40
5	1	1	1	1	12	783	1	99	40	31.262375	ee
5	1	1	1	1	13	888	30	12	9	96.140892	de
5	1	1	1	1	14	905	1	69	38	32.247910	—
5	1	1	1	1	15	998	1	46	38	53.076042	=
5	1	1	1	1	16	1097	1	32	40	37.854328	=
5	1	1	1	1	17	1134	31	40	8	88.368835	Pawson
5	1	1	1	1	18	1212	30	32	9	4.209145	[Match
5	1	1	1	1	19	1249	31	36	10	96.302361	Report
4	1	1	1	2	0	15	52	1270	11	-1	
5	1	1	1	2	1	15	53	65	8	8.376770	}2026-01-17|
5	1	1	1	2	2	90	53	31	8	90.207817	15:00
5	1	1	1	2	3	132	52	41	11	93.833328	(09:00)
5	1	1	1	2	4	182	53	42	8	61.856743	Premier
5	1	1	1	2	5	228	42	40	29	61.856743	League
5	1	1	1	2	6	275	52	78	9	81.844170	Matchweek22
5	1	1	1	2	7	386	53	18	8	50.932617	Sat
5	1	1	1	2	8	418	53	30	8	87.013535	Home
5	1	1	1	2	9	481	53	6	8	78.803650	L
5	1	1	1	2	10	529	53	37	8	35.561493	12
5	1	1	1	2	11	575	53	26	8	85.457649	West
5	1	1	1	2	12	606	53	24	8	59.127293	Ham
5	1	1	1	2	13	635	52	34	9	59.127293	United
5	1	1	1	2	14	724	53	12	8	83.208855	62
5	1	1	1	2	15	783	53	38	10	94.735443	60,857
5	1	1	1	2	16	829	53	41	8	81.344658	Cristian
5	1	1	1	2	17	875	53	42	8	63.632111	Romero
5	1	1	1	2	18	932	53	42	8	0.000000	423-1
5	1	1	1	2	19	1003	53	41	8	68.858475	4-4-1-1
5	1	1	1	2	20	1101	52	33	9	84.228134	Jarred
5	1	1	1	2	21	1140	52	32	9	54.182198	Gillett
5	1	1	1	2	22	1188	42	23	29	3.352478	__|
5	1	1	1	2	23	1212	52	32	9	88.970261	Match
5	1	1	1	2	24	1249	53	36	10	96.634323	Report
4	1	1	1	3	0	15	73	1270	14	-1	
5	1	1	1	3	1	15	76	65	8	23.697083	}2026-01-20|
5	1	1	1	3	2	89	76	32	8	95.324348	20:00
5	1	1	1	3	3	132	75	41	11	87.096855	(14:00)
5	1	1	1	3	4	181	75	78	11	46.015911	ChampionsLa
5	1	1	1	3	5	269	65	47	29	46.539551	League
5	1	1	1	3	6	317	65	40	29	46.539551	phase
5	1	1	1	3	7	386	76	18	8	35.161179	Tue
5	1	1	1	3	8	418	76	30	8	73.749130	Home
5	1	1	1	3	9	478	76	12	8	73.749130	W
5	1	1	1	3	10	506	65	11	29	47.131271	=
5	1	1	1	3	11	529	76	37	8	47.131271	20
5	1	1	1	3	12	571	65	25	29	54.697350	Milf
5	1	1	1	3	13	600	65	53	29	94.976135	Dortmund
5	1	1	1	3	14	724	76	12	8	59.269600	54
5	1	1	1	3	15	783	76	38	10	94.365631	52,713
5	1	1	1	3	16	829	76	41	8	9.901657	Cristian
5	1	1	1	3	17	875	76	42	8	9.901657	Romero
5	1	1	1	3	18	932	76	42	8	62.317604	4-2-3-1
5	1	1	1	3	19	1003	76	30	8	71.347946	3-4-3
5	1	1	1	3	20	1102	75	30	9	83.599365	Glenn
5	1	1	1	3	21	1138	75	38	11	75.826035	Nyberg
5	1	1	1	3	22	1198	64	13	30	20.209793	|
5	1	1	1	3	23	1212	75	32	9	93.759171	Match
5	1	1	1	3	24	1249	76	36	10	78.096573	Report
4	1	1	1	4	0	15	98	1270	11	-1	
5	1	1	1	4	1	15	99	65	8	56.983612	}2026-01-24|
5	1	1	1	4	2	90	99	31	8	94.185349	15:00
5	1	1	1	4	3	132	98	41	11	93.047119	(09:00)
5	1	1	1	4	4	182	99	42	8	74.190147	Premier
5	1	1	1	4	5	228	88	40	29	74.190147	League
5	1	1	1	4	6	275	98	78	9	71.307526	Matchweek23
5	1	1	1	4	7	386	99	18	8	69.427452	Sat
5	1	1	1	4	8	417	99	29	10	70.274002	Away
5	1	1	1	4	9	480	99	7	8	57.586464	D
5	1	1	1	4	10	529	99	5	8	45.330307	2
5	1	1	1	4	11	561	99	5	8	68.918472	2
5	1	1	1	4	12	574	98	42	11	68.041336	Burley
5	1	1	1	4	13	724	99	12	8	80.581627	63
5	1	1	1	4	14	783	99	38	10	82.077248	21,618
5	1	1	1	4	15	829	99	41	8	32.890030	Cristian
5	1	1	1	4	16	875	99	42	8	77.089676	Romero
5	1	1	1	4	17	933	99	29	8	67.724205	3-4-3
5	1	1	1	4	18	1003	99	30	8	54.480301	3-4-3
5	1	1	1	4	19	1102	99	28	8	71.813507	Peter
5	1	1	1	4	20	1134	98	39	9	71.813507	Bankes
5	1	1	1	4	21	1194	88	18	29	40.773540	|
5	1	1	1	4	22	1212	98	32	9	63.619980	Match
5	1	1	1	4	23	1249	99	36	10	86.245926	Report
4	1	1	1	5	0	15	119	1270	13	-1	
5	1	1	1	5	1	15	122	65	8	62.616806	2026-01-28]
5	1	1	1	5	2	89	122	32	8	81.733475	21:00
5	1	1	1	5	3	132	121	41	11	93.276367	(14:00)
5	1	1	1	5	4	181	121	78	11	33.649254	Championsiq
5	1	1	1	5	5	272	115	43	27	54.543198	League
5	1	1	1	5	6	319	115	37	27	54.543198	phase
5	1	1	1	5	7	368	115	12	27	49.984924	=
5	1	1	1	5	8	386	121	22	9	61.972366	Wed
5	1	1	1	5	9	417	122	29	10	74.750137	Away
5	1	1	1	5	10	458	115	12	27	58.888851	=
5	1	1	1	5	11	478	122	12	8	88.431915	W
5	1	1	1	5	12	529	122	5	8	43.734287	2
5	1	1	1	5	13	561	122	5	8	75.222481	0
5	1	1	1	5	14	574	114	14	26	17.489273	Ml
5	1	1	1	5	15	599	121	48	9	17.489273	Eintracht
5	1	1	1	5	16	652	121	50	9	61.519363	Frankfurt
5	1	1	1	5	17	724	122	12	8	61.519363	55
5	1	1	1	5	18	783	122	38	10	75.761246	58,000
5	1	1	1	5	19	829	122	41	8	88.849602	Cristian
5	1	1	1	5	20	875	122	42	8	63.320347	Romero
5	1	1	1	5	21	933	122	29	8	63.320347	3-4-3
5	1	1	1	5	22	1003	122	30	8	71.980637	35-2
5	1	1	1	5	23	1101	121	30	9	15.622551	Jesis
5	1	1	1	5	24	1136	121	13	9	90.903214	Gil
5	1	1	1	5	25	1212	121	32	9	18.400276	Match
5	1	1	1	5	26	1249	122	36	10	93.601616	Report
4	1	1	1	6	0	15	143	1270	11	-1	
5	1	1	1	6	1	15	144	65	8	54.136063	}2026-02-01|
5	1	1	1	6	2	90	144	31	8	95.447304	16:30
5	1	1	1	6	3	132	143	41	11	89.801781	(10:30)
5	1	1	1	6	4	182	144	42	8	85.917084	Premier
5	1	1	1	6	5	228	133	40	29	85.917084	League
5	1	1	1	6	6	275	143	78	9	81.248581	Matchweek24
5	1	1	1	6	7	368	133	8	29	47.158413	©
5	1	1	1	6	8	386	144	20	8	89.309303	Sun
5	1	1	1	6	9	418	144	30	8	64.206123	Home
5	1	1	1	6	10	480	144	7	8	64.206123	D
5	1	1	1	6	11	529	144	5	8	27.392189	2,
5	1	1	1	6	12	561	144	5	8	51.906487	2
5	1	1	1	6	13	575	143	88	11	91.486916	Manchester
5	1	1	1	6	14	641	133	25	29	91.486916	City
5	1	1	1	6	15	724	144	12	8	74.386040	39
5	1	1	1	6	16	783	144	38	10	93.343445	61,337
5	1	1	1	6	17	829	144	41	8	11.986481	Cristian
5	1	1	1	6	18	875	144	42	8	11.986481	Romero
5	1	1	1	6	19	933	144	29	8	48.436779	3-4-3
5	1	1	1	6	20	1003	144	41	8	0.000000	41-41
5	1	1	1	6	21	1098	133	42	29	83.499817	Robert
5	1	1	1	6	22	1141	144	31	8	83.499817	Jones
5	1	1	1	6	23	1194	133	18	29	18.760101	|
5	1	1	1	6	24	1212	143	32	9	87.767982	Match
5	1	1	1	6	25	1249	144	36	10	87.259399	Report
4	1	1	1	7	0	15	166	1270	11	-1	
5	1	1	1	7	1	15	167	65	8	50.898117	}2026-02-07|
5	1	1	1	7	2	90	167	31	8	96.777084	12:30
5	1	1	1	7	3	132	166	41	11	90.248878	(06:30)
5	1	1	1	7	4	182	167	42	8	63.430096	Premier
5	1	1	1	7	5	228	156	40	29	63.430096	League
5	1	1	1	7	6	275	166	78	9	77.690933	Matchweek25
5	1	1	1	7	7	386	167	18	8	75.718155	Sat
5	1	1	1	7	8	417	167	29	10	48.379780	Away
5	1	1	1	7	9	481	167	6	8	11.418304	 L_
5	1	1	1	7	10	529	167	37	8	0.000000	—02
5	1	1	1	7	11	575	166	84	9	95.975525	Manchester
5	1	1	1	7	12	641	156	21	29	95.975525	Utd
5	1	1	1	7	13	724	167	12	8	77.174896	35
5	1	1	1	7	14	783	167	38	10	88.798584	73,985
5	1	1	1	7	15	829	167	41	8	44.855152	Cristian
5	1	1	1	7	16	875	167	42	8	67.929619	Romero
5	1	1	1	7	17	932	167	30	8	60.452942	4-3-3
5	1	1	1	7	18	976	155	13	30	17.264824	0
