level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1079	244	-1	
2	1	1	0	0	0	4	2	1067	227	-1	
3	1	1	1	0	0	4	2	1067	200	-1	
4	1	1	1	1	0	4	2	1067	22	-1	
5	1	1	1	1	1	4	2	180	22	8.018860	a
5	1	1	1	1	2	282	0	4	35	45.561913	|
5	1	1	1	1	3	329	2	65	22	45.561913	7
5	1	1	1	1	4	454	0	139	35	26.792023	|=
5	1	1	1	1	5	641	0	45	35	39.305626	|
5	1	1	1	1	6	642	2	429	22	8.645134	|=
4	1	1	1	2	0	7	22	1055	52	-1	
5	1	1	1	2	1	7	54	38	9	44.708069	[charlie
5	1	1	1	2	2	50	55	25	10	81.823105	Gray
5	1	1	1	2	3	137	26	25	40	65.807030	=
5	1	1	1	2	4	159	22	35	52	23.891632	oI
5	1	1	1	2	5	208	55	15	8	60.875832	MF
5	1	1	1	2	6	236	26	43	37	38.646416	om
5	1	1	1	2	7	305	26	11	37	38.494270	7
5	1	1	1	2	8	357	26	1	21	0.000000	}
5	1	1	1	2	9	408	26	44	21	68.136131	=
5	1	1	1	2	10	521	26	11	37	45.487560	7
5	1	1	1	2	11	594	26	1	21	0.000000	}
5	1	1	1	2	12	630	55	6	8	42.955612	°
5	1	1	1	2	13	668	26	11	37	50.379559	7
5	1	1	1	2	14	734	26	1	21	0.000000	}
5	1	1	1	2	15	771	55	5	8	86.181206	1
5	1	1	1	2	16	815	26	1	21	16.418449	Se
5	1	1	1	2	17	853	22	31	51	16.456253	Sh
5	1	1	1	2	18	896	22	13	51	23.023491	af
5	1	1	1	2	19	964	26	1	21	4.096947	3130
5	1	1	1	2	20	1018	54	44	9	73.519951	Matches
4	1	1	1	3	0	6	75	1056	14	-1	
5	1	1	1	3	1	6	77	28	11	0.000000	{tkey
5	1	1	1	3	2	38	77	56	11	61.148293	Gundogan
5	1	1	1	3	3	141	75	47	14	0.911186	Miicce
5	1	1	1	3	4	208	78	15	8	62.519230	mF
5	1	1	1	3	5	240	78	39	8	57.988487	35-202/
5	1	1	1	3	6	305	78	6	8	84.943588	0
5	1	1	1	3	7	521	78	6	8	45.572327	°
5	1	1	1	3	8	630	78	6	8	19.247177	ol
5	1	1	1	3	9	668	78	6	8	65.332047	o
5	1	1	1	3	10	770	78	7	8	96.624237	2
5	1	1	1	3	11	1018	77	44	9	75.300049	Matches
4	1	1	1	4	0	6	98	1056	14	-1	
5	1	1	1	4	1	6	101	37	10	0.000000	[Reigan
5	1	1	1	4	2	49	100	39	11	75.033859	Heskey
5	1	1	1	4	3	142	98	48	14	0.000000	bens
5	1	1	1	4	4	207	101	16	8	88.803665	Fw
5	1	1	1	4	5	241	101	38	8	4.018814	18-116]
5	1	1	1	4	6	305	101	6	8	73.879578	0
5	1	1	1	4	7	521	101	6	8	45.572327	°
5	1	1	1	4	8	630	101	6	8	19.247177	ol
5	1	1	1	4	9	668	101	6	8	65.332047	o
5	1	1	1	4	10	771	101	6	8	82.902374	5
5	1	1	1	4	11	1018	100	44	9	75.300049	Matches
4	1	1	1	5	0	6	121	1056	13	-1	
5	1	1	1	5	1	6	124	27	10	73.702538	|Rvan
5	1	1	1	5	2	39	123	43	9	87.108772	Mcaidoo
5	1	1	1	5	3	142	121	48	13	51.968239	bens
5	1	1	1	5	4	207	124	16	8	90.132034	Fw
5	1	1	1	5	5	241	124	38	8	75.487335	17-324]
5	1	1	1	5	6	305	124	6	8	90.268761	0
5	1	1	1	5	7	521	124	6	8	38.174801	0
5	1	1	1	5	8	630	124	6	8	0.000000	o}
5	1	1	1	5	9	668	124	6	8	28.261421	0
5	1	1	1	5	10	770	124	7	8	82.397919	6
5	1	1	1	5	11	1018	123	44	9	80.841095	Matches
4	1	1	1	6	0	6	143	1056	14	-1	
5	1	1	1	6	1	6	145	46	11	34.246246	[stephen
5	1	1	1	6	2	57	145	29	9	82.051117	mfuni
5	1	1	1	6	3	142	143	48	14	18.977051	“Heng
5	1	1	1	6	4	208	146	15	8	75.789124	oF
5	1	1	1	6	5	241	146	38	8	73.386940	18-091]
5	1	1	1	6	6	305	146	6	8	91.485008	0
5	1	1	1	6	7	521	146	6	8	41.564911	o
5	1	1	1	6	8	630	146	6	8	66.185898	o|
5	1	1	1	6	9	668	146	6	8	66.185898	o
5	1	1	1	6	10	771	146	6	8	91.086876	5
5	1	1	1	6	11	1018	145	44	9	75.300049	Matches
4	1	1	1	7	0	7	166	1055	14	-1	
5	1	1	1	7	1	7	168	35	9	72.439148	[Stefan
5	1	1	1	7	2	47	169	37	10	79.460632	ortega
5	1	1	1	7	3	141	166	47	14	0.000000	M@cce
5	1	1	1	7	4	207	169	16	8	83.044556	cx
5	1	1	1	7	5	240	169	39	8	50.037834	33-169]
5	1	1	1	7	6	305	169	6	8	86.879150	0
5	1	1	1	7	7	521	169	6	8	43.633133	°
5	1	1	1	7	8	630	169	6	8	65.389687	o|
5	1	1	1	7	9	668	169	6	8	65.389687	o
5	1	1	1	7	10	771	169	5	8	83.898331	1
5	1	1	1	7	11	1018	168	44	9	70.596069	Matches
4	1	1	1	8	0	7	191	953	11	-1	
5	1	1	1	8	1	7	191	38	11	82.599846	Squad
5	1	1	1	8	2	49	191	30	9	94.193512	Total
5	1	1	1	8	3	246	192	27	8	44.591316	26.2
5	1	1	1	8	4	280	180	9	31	44.591316	|
5	1	1	1	8	5	296	192	58	10	80.777412	363,240
5	1	1	1	8	6	390	192	15	8	72.967667	90
5	1	1	1	8	7	426	192	22	8	89.486671	100
5	1	1	1	8	8	456	192	26	8	70.586548	36.0|
5	1	1	1	8	9	505	192	23	8	90.577652	396
5	1	1	1	8	10	576	192	15	8	76.884583	84
5	1	1	1	8	11	614	192	23	8	44.645454	258]
5	1	1	1	8	12	652	192	23	8	27.456703	138
5	1	1	1	8	13	716	192	96	8	0.000000	19«186/2.14
5	1	1	1	8	14	828	192	15	8	56.958942	75
5	1	1	1	8	15	868	192	16	8	56.958942	32
5	1	1	1	8	16	891	192	24	8	71.955170	+43
5	1	1	1	8	17	925	192	35	8	71.955170	+1.19
3	1	1	2	0	0	4	185	1067	44	-1	
4	1	1	2	1	0	4	185	1067	44	-1	
5	1	1	2	1	1	0	181	111	63	4.914024	a
5	1	1	2	1	2	4	185	1067	44	26.483505	ee
