level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1092	771	-1	
2	1	1	0	0	0	17	12	1069	759	-1	
3	1	1	1	0	0	19	12	728	19	-1	
4	1	1	1	1	0	19	12	728	19	-1	
5	1	1	1	1	1	19	12	72	19	96.232941	Playing
5	1	1	1	1	2	99	12	47	15	96.024208	Time
5	1	1	1	1	3	153	14	83	13	96.685234	2025-2026
5	1	1	1	1	4	242	14	97	13	96.945389	Manchester
5	1	1	1	1	5	344	14	37	17	96.979874	City:
5	1	1	1	1	6	388	14	65	13	96.300682	Premier
5	1	1	1	1	7	458	14	60	17	92.998528	League
5	1	1	1	1	8	549	16	54	13	47.705048	Glossary
5	1	1	1	1	9	629	16	41	13	0.000000	_—_Toggle
5	1	1	1	1	10	675	16	36	10	79.276459	Perg0
5	1	1	1	1	11	716	16	31	10	62.992767	Stats
3	1	1	2	0	0	19	41	1067	723	-1	
4	1	1	2	1	0	19	41	1067	22	-1	
5	1	1	2	1	1	19	41	1067	22	8.083923	a
4	1	1	2	2	0	19	64	1067	21	-1	
5	1	1	2	2	1	15	50	49	45	0.000000	[nayer
5	1	1	2	2	2	120	50	83	45	44.778419	natin
5	1	1	2	2	3	213	50	31	45	39.020248	Pos
5	1	1	2	2	4	258	50	27	45	58.886421	age
5	1	1	2	2	5	296	50	34	45	0.000000	[MP
5	1	1	2	2	6	341	50	76	45	0.000000	Win_nn/MP
5	1	1	2	2	7	427	50	35	45	0.000000	ninoe
5	1	1	2	2	8	472	50	20	45	45.966263	90s
5	1	1	2	2	9	498	50	46	45	62.157997	[stars
5	1	1	2	2	10	551	50	57	45	0.000000	Hn/Strt
5	1	1	2	2	11	615	50	42	45	55.171310	Compl
5	1	1	2	2	12	663	50	27	45	61.995987	Subs
5	1	1	2	2	13	701	50	42	45	20.259583	n/Sub
5	1	1	2	2	14	757	50	35	45	28.226410	nub
5	1	1	2	2	15	795	50	30	45	42.479000	|PPW
5	1	1	2	2	16	832	50	23	45	55.306290	on
5	1	1	2	2	17	870	50	27	45	23.446388	onGA
5	1	1	2	2	18	907	50	23	45	56.986000	+/-
5	1	1	2	2	19	941	50	34	45	51.732883	+/-90
5	1	1	2	2	20	986	50	38	45	0.000000	on-ot
5	1	1	2	2	21	1035	50	53	45	0.000000	wetces
4	1	1	2	3	0	21	90	1056	14	-1	
5	1	1	2	3	1	21	92	48	11	76.190514	[Gianluigi
5	1	1	2	3	2	74	93	74	8	76.190514	Donnarumma
5	1	1	2	3	3	156	90	42	14	36.937527	MITA
5	1	1	2	3	4	222	93	16	8	73.406441	GK
5	1	1	2	3	5	255	93	39	8	81.203827	27-078|
5	1	1	2	3	6	313	93	13	8	90.658745	33
5	1	1	2	3	7	337	93	31	10	81.805038	2,970
5	1	1	2	3	8	406	93	14	8	78.188637	90
