level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1007	861	-1	
2	1	1	0	0	0	15	0	980	854	-1	
3	1	1	1	0	0	16	0	692	29	-1	
4	1	1	1	1	0	16	0	692	29	-1	
5	1	1	1	1	1	16	0	89	22	95.133400	Standard
5	1	1	1	1	2	113	0	50	29	89.922424	Stats
5	1	1	1	1	3	170	9	83	13	92.581779	2025-2026
5	1	1	1	1	4	259	9	82	17	96.608070	Liverpool:
5	1	1	1	1	5	348	9	65	13	89.967316	Premier
5	1	1	1	1	6	418	9	60	17	82.771393	League
5	1	1	1	1	7	509	12	54	13	45.829048	Glossary
5	1	1	1	1	8	590	12	41	13	48.893528	Toggle
5	1	1	1	1	9	636	12	36	10	91.753548	Per90
5	1	1	1	1	10	677	12	31	10	82.846306	Stats
3	1	1	2	0	0	16	36	979	818	-1	
4	1	1	2	1	0	16	36	979	22	-1	
5	1	1	2	1	1	12	21	248	48	13.809929	ee
4	1	1	2	2	0	16	59	979	22	-1	
5	1	1	2	2	1	12	44	52	48	45.223507	[Paver
5	1	1	2	2	2	104	44	108	48	24.981171	__Roton
5	1	1	2	2	3	224	44	28	48	57.370853	Pos
5	1	1	2	2	4	264	44	32	48	46.682793	Ae
5	1	1	2	2	5	304	44	28	48	69.433121	[HP
5	1	1	2	2	6	344	44	36	48	28.453232	Stts
5	1	1	2	2	7	396	44	20	48	54.529171	in
5	1	1	2	2	8	428	44	32	48	58.588013	905]
5	1	1	2	2	9	468	44	20	48	31.666344	Gb
5	1	1	2	2	10	496	44	24	48	36.324158	Ast
5	1	1	2	2	11	528	44	24	48	12.154045	GIA
5	1	1	2	2	12	560	44	32	48	12.154045	GPK
5	1	1	2	2	13	600	44	16	48	43.030174	PI
5	1	1	2	2	14	628	44	32	48	31.369492	Pat
5	1	1	2	2	15	672	44	24	48	37.573174	Ca¥
5	1	1	2	2	16	708	44	20	48	48.905277	Cr
5	1	1	2	2	17	752	44	16	48	45.565361	Gls
5	1	1	2	2	18	776	44	28	48	0.000000	ABE
5	1	1	2	2	19	812	44	28	48	40.725956	GYA
5	1	1	2	2	20	848	44	24	48	13.543846	GK
5	1	1	2	2	21	888	44	32	48	9.383133	GHA
5	1	1	2	2	22	940	44	56	48	59.588593	Hath
4	1	1	2	3	0	15	79	971	30	-1	
5	1	1	2	3	1	15	79	35	30	71.961739	vigil
5	1	1	2	3	2	55	79	15	30	95.639648	van
5	1	1	2	3	3	75	79	22	30	27.512062	Dijk
5	1	1	2	3	4	163	86	47	13	3.435455	TSneo!
5	1	1	2	3	5	231	89	14	8	89.921364	oF
5	1	1	2	3	6	263	89	39	8	1.416862	(34-310/
5	1	1	2	3	7	321	89	13	8	52.208172	36)
5	1	1	2	3	8	366	89	89	10	19.299850	36/3,240/36.0|
5	1	1	2	3	9	481	89	6	8	80.683510	4
5	1	1	2	3	10	512	89	6	8	85.389832	0
5	1	1	2	3	11	546	89	6	8	92.056274	4
5	1	1	2	3	12	583	89	7	8	88.778412	4
5	1	1	2	3	13	615	89	5	8	85.480072	0
5	1	1	2	3	14	656	89	5	8	79.095238	0
5	1	1	2	3	15	692	89	6	8	62.855846	4|
5	1	1	2	3	16	729	89	40	8	63.445221	0/011
5	1	1	2	3	17	781	89	57	8	12.762939	0.00/0.11,
5	1	1	2	3	18	853	89	23	8	76.158493	0.11,
5	1	1	2	3	19	909	88	77	9	15.255386	0.11|Matches
4	1	1	2	4	0	20	108	966	14	-1	
5	1	1	2	4	1	20	110	44	9	80.374817	Dominik
5	1	1	2	4	2	69	110	56	9	46.728676	Szobosziai
5	1	1	2	4	3	146	99	10	30	29.593628	©
5	1	1	2	4	4	163	108	48	14	1.972336	TEHUN
5	1	1	2	4	5	222	111	32	10	44.964104	MRDF
5	1	1	2	4	6	263	111	38	8	45.000923	25-201]
5	1	1	2	4	7	321	111	13	8	96.049438	34
5	1	1	2	4	8	366	111	12	8	77.774925	34
5	1	1	2	4	9	390	111	30	10	91.484207	3,051
5	1	1	2	4	10	431	111	24	8	65.760376	33.9|
5	1	1	2	4	11	481	111	6	8	91.588249	6
5	1	1	2	4	12	512	111	6	8	91.624832	5
5	1	1	2	4	13	540	111	11	8	65.846832	11
5	1	1	2	4	14	584	111	5	8	95.302956	6
5	1	1	2	4	15	615	111	5	8	46.871635	0
5	1	1	2	4	16	656	111	5	8	72.886543	1%
5	1	1	2	4	17	692	111	6	8	93.801178	8
5	1	1	2	4	18	729	111	41	8	73.972946	1/018
5	1	1	2	4	19	781	111	23	8	83.932167	0.15
5	1	1	2	4	20	815	111	24	8	90.370026	0.32
5	1	1	2	4	21	853	111	23	8	14.222519	0.18
5	1	1	2	4	22	909	110	77	9	14.222519	 0.32|Matches
4	1	1	2	5	0	20	131	966	14	-1	
5	1	1	2	5	1	20	133	48	9	66.808777	Ibrahima
5	1	1	2	5	2	74	133	37	9	91.883118	Konaté
5	1	1	2	5	3	163	131	46	14	0.000000	BBs
5	1	1	2	5	4	231	134	14	8	65.551659	pr
5	1	1	2	5	5	263	134	39	8	75.218353	26-354]
