level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	801	792	-1	
2	1	1	0	0	0	16	12	768	763	-1	
3	1	1	1	0	0	17	12	767	763	-1	
4	1	1	1	1	0	17	12	691	19	-1	
5	1	1	1	1	1	17	12	90	19	96.736809	Shooting
5	1	1	1	1	2	114	14	83	13	96.762474	2025-2026
5	1	1	1	1	3	203	14	97	13	96.876381	Manchester
5	1	1	1	1	4	305	14	37	17	96.847351	City:
5	1	1	1	1	5	349	14	64	13	94.147636	Premier
5	1	1	1	1	6	419	14	60	17	87.973793	League
5	1	1	1	1	7	510	16	54	13	52.896839	Glossary
5	1	1	1	1	8	573	8	14	27	25.546310	_—_
5	1	1	1	1	9	590	16	41	13	25.646088	Toggle
5	1	1	1	1	10	636	16	36	10	91.813972	Per90
5	1	1	1	1	11	677	16	31	10	95.975815	Stats
4	1	1	1	2	0	18	41	766	22	-1	
5	1	1	1	2	1	18	41	766	22	26.005264	rr
5	1	1	1	2	2	359	37	124	38	29.197357	ee
5	1	1	1	2	3	574	41	210	22	33.984055	eee
4	1	1	1	3	0	18	64	766	21	-1	
5	1	1	1	3	1	14	50	53	45	35.041092	[payer
5	1	1	1	3	2	115	50	87	45	32.464653	Nation
5	1	1	1	3	3	212	50	27	45	41.989384	Pos
5	1	1	1	3	4	257	50	31	45	50.719852	age
5	1	1	1	3	5	295	50	31	45	16.935425	908
5	1	1	1	3	6	329	50	8	45	16.935425	|
5	1	1	1	3	7	340	50	23	45	35.786476	Gis
5	1	1	1	3	8	370	50	19	45	35.786476	Sh
5	1	1	1	3	9	396	50	20	45	11.182175	Su
5	1	1	1	3	10	430	50	31	45	0.000000	So¥W
5	1	1	1	3	11	471	50	38	45	22.458138	Sh/90
5	1	1	1	3	12	520	50	42	45	51.146198	501/00
5	1	1	1	3	13	572	50	31	45	26.286713	G/Sh
5	1	1	1	3	14	614	50	42	45	0.000000	G/Ser|
5	1	1	1	3	15	662	50	16	45	43.977623	PH
5	1	1	1	3	16	692	50	35	45	58.548969	Pett]
5	1	1	1	3	17	734	50	53	45	0.000000	Wetches
4	1	1	1	4	0	20	90	755	14	-1	
5	1	1	1	4	1	20	92	48	11	75.144287	[Gianluigi
5	1	1	1	4	2	73	93	74	8	75.144287	Donnarumma
5	1	1	1	4	3	168	90	29	14	33.530899	MITA
5	1	1	1	4	4	221	93	16	8	66.959610	GK
5	1	1	1	4	5	254	93	39	8	92.461868	27-078
5	1	1	1	4	6	304	93	24	8	4.100990	33.0
5	1	1	1	4	7	354	93	6	8	94.359871	0
5	1	1	1	4	8	385	93	6	8	90.769371	0
5	1	1	1	4	9	416	93	6	8	83.650360	0
5	1	1	1	4	10	487	93	24	8	75.500267	0.09
5	1	1	1	4	11	540	93	24	8	67.111641	0.00
5	1	1	1	4	12	675	93	6	8	31.711945	0
5	1	1	1	4	13	716	93	6	8	31.559029	0|
5	1	1	1	4	14	731	92	44	9	31.559029	Matches
4	1	1	1	5	0	20	113	755	14	-1	
5	1	1	1	5	1	20	115	31	11	15.773003	lEciing
5	1	1	1	5	2	57	115	43	9	79.131767	Haaland
5	1	1	1	5	3	155	113	48	14	0.000000	HEvor
5	1	1	1	5	4	221	116	16	8	75.596085	Fw
5	1	1	1	5	5	254	116	39	8	88.175400	25-297
5	1	1	1	5	6	304	116	24	8	79.070480	31.8|
5	1	1	1	5	7	347	116	13	8	95.807442	26
5	1	1	1	5	8	371	116	20	8	90.992065	124
5	1	1	1	5	9	409	116	13	8	92.189140	58
5	1	1	1	5	10	441	116	25	8	79.814468	46.8
5	1	1	1	5	11	487	116	24	8	86.243004	3.90
5	1	1	1	5	12	541	116	24	8	79.250473	1.82
5	1	1	1	5	13	580	116	24	8	87.398369	0.19
5	1	1	1	5	14	626	116	24	8	73.347488	0.40
5	1	1	1	5	15	675	116	6	8	80.157501	3
5	1	1	1	5	16	698	104	8	30	14.831070	—
5	1	1	1	5	17	716	116	6	8	26.881462	4|
5	1	1	1	5	18	731	115	44	9	26.881462	Matches
4	1	1	1	6	0	22	127	753	30	-1	
5	1	1	1	6	1	22	127	46	30	95.806984	Bernardo
5	1	1	1	6	2	75	138	26	9	58.085819	Silva
5	1	1	1	6	3	155	136	47	14	17.458710	Eleon
5	1	1	1	6	4	222	139	15	8	78.234520	mF
5	1	1	1	6	5	254	139	39	8	89.651024	31-277
5	1	1	1	6	6	304	139	24	8	77.082458	30.7|
5	1	1	1	6	7	354	139	6	8	96.489166	2
5	1	1	1	6	8	378	139	13	8	94.239479	28
5	1	1	1	6	9	416	139	6	8	93.116043	6
5	1	1	1	6	10	441	139	25	8	90.718910	214
5	1	1	1	6	11	487	139	24	8	84.004066	0.91
5	1	1	1	6	12	540	139	24	8	84.004066	0.20
5	1	1	1	6	13	580	139	24	8	94.386009	0.07
5	1	1	1	6	14	626	139	24	8	87.946129	0.33
5	1	1	1	6	15	675	139	6	8	80.872345	0
5	1	1	1	6	16	698	127	8	30	0.000000	—
5	1	1	1	6	17	716	138	59	9	43.470451	0|Matches
4	1	1	1	7	0	22	159	753	13	-1	
5	1	1	1	7	1	22	161	45	9	92.963394	Matheus
5	1	1	1	7	2	73	162	32	8	96.805344	Nunes
5	1	1	1	7	3	155	159	47	13	0.000000	Kllror
5	1	1	1	7	4	222	162	15	8	57.342701	pF
5	1	1	1	7	5	254	162	39	8	76.032761	27-260
5	1	1	1	7	6	304	162	24	8	20.688568	30.8]
5	1	1	1	7	7	354	162	5	8	92.378639	1
5	1	1	1	7	8	385	162	6	8	96.034370	7
5	1	1	1	7	9	416	162	6	8	96.057228	2
5	1	1	1	7	10	441	162	25	8	93.433975	286
5	1	1	1	7	11	487	162	24	8	85.721863	0.23
5	1	1	1	7	12	540	162	25	8	68.405075	0.08
5	1	1	1	7	13	580	162	24	8	94.036270	0.14
5	1	1	1	7	14	626	162	24	8	86.731995	0.50
5	1	1	1	7	15	675	162	6	8	84.583878	0
5	1	1	1	7	16	698	150	8	30	6.619179	—
5	1	1	1	7	17	716	161	59	9	54.048862	0|Matches
4	1	1	1	8	0	22	181	753	14	-1	
5	1	1	1	8	1	22	184	22	8	96.274506	Nico
5	1	1	1	8	2	49	183	40	11	79.488983	O'Reilly
5	1	1	1	8	3	156	181	48	14	44.260448	PENG
5	1	1	1	8	4	213	184	33	10	52.526932	DRMF
5	1	1	1	8	5	254	184	39	8	85.427078	21-054
5	1	1	1	8	6	304	184	24	8	61.341339	28.4]
5	1	1	1	8	7	354	184	6	8	92.559464	5
5	1	1	1	8	8	378	184	13	8	92.559464	39
5	1	1	1	8	9	409	184	13	8	89.165031	14
5	1	1	1	8	10	441	184	24	8	90.326340	35.9
5	1	1	1	8	11	488	184	24	8	71.618835	1.37
5	1	1	1	8	12	540	184	24	8	80.525627	0.49
5	1	1	1	8	13	580	184	24	8	76.510056	0.13
5	1	1	1	8	14	626	184	24	8	86.602226	0.36
5	1	1	1	8	15	675	184	6	8	73.076920	0
5	1	1	1	8	16	699	172	8	30	8.182327	—
5	1	1	1	8	17	716	183	59	9	29.096527	0|Matches
4	1	1	1	9	0	18	195	757	30	-1	
5	1	1	1	9	1	18	195	35	30	46.917221	Ruben
5	1	1	1	9	2	60	207	23	8	96.776642	Dias
5	1	1	1	9	3	155	204	47	14	2.951187	Ellron
5	1	1	1	9	4	222	207	15	8	45.561844	pF
5	1	1	1	9	5	254	207	39	8	88.924728	29-000
5	1	1	1	9	6	304	207	24	8	13.413612	22.8]
5	1	1	1	9	7	354	207	6	8	94.414284	2
5	1	1	1	9	8	378	207	13	8	95.784805	10
5	1	1	1	9	9	415	207	7	8	94.587013	4
5	1	1	1	9	10	441	207	24	8	93.825424	40.0
5	1	1	1	9	11	487	207	25	8	76.709084	0.44
5	1	1	1	9	12	540	207	25	8	76.709084	0.18
5	1	1	1	9	13	580	207	24	8	96.088982	0.20
5	1	1	1	9	14	626	207	24	8	85.865135	0.50
5	1	1	1	9	15	675	207	6	8	28.573456	0
5	1	1	1	9	16	716	206	59	9	28.573456	 0|Matches
4	1	1	1	10	0	22	227	753	14	-1	
5	1	1	1	10	1	22	229	17	9	94.380821	Phil
5	1	1	1	10	2	45	229	32	9	72.151505	Foden
5	1	1	1	10	3	156	227	48	14	46.281166	“PENG
5	1	1	1	10	4	222	230	15	8	95.793869	MF
5	1	1	1	10	5	254	230	39	8	81.047249	25-351
5	1	1	1	10	6	304	230	24	8	32.688324	218]
5	1	1	1	10	7	354	230	6	8	96.215782	7
5	1	1	1	10	8	378	230	13	8	93.479530	55
