level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	2	4	20	828	142	7	8	94.267395	3
5	1	1	2	4	21	866	142	7	8	90.616287	1
5	1	1	2	4	22	901	142	7	8	69.319946	0
5	1	1	2	4	23	932	142	27	8	77.990746	25.0
4	1	1	2	5	0	5	153	954	29	-1	
5	1	1	2	5	1	5	153	58	29	74.702606	Opponent
5	1	1	2	5	2	72	153	31	29	96.803520	Total
5	1	1	2	5	3	211	164	26	8	68.857117	279
5	1	1	2	5	4	245	153	8	29	68.857117	|
5	1	1	2	5	5	261	164	15	8	90.112778	36
5	1	1	2	5	6	305	164	15	8	66.982468	36
5	1	1	2	5	7	327	164	35	10	90.461067	3,240
5	1	1	2	5	8	370	164	27	8	44.342163	36.0|
5	1	1	2	5	9	413	164	15	8	91.545181	91
5	1	1	2	5	10	442	164	26	8	91.545181	253
5	1	1	2	5	11	484	164	23	8	94.123146	236
5	1	1	2	5	12	528	164	22	8	89.994370	152
5	1	1	2	5	13	574	164	27	8	89.994370	644
5	1	1	2	5	14	625	164	7	8	92.346161	5
5	1	1	2	5	15	656	164	7	8	90.865807	1
5	1	1	2	5	16	679	164	15	8	90.865807	30
5	1	1	2	5	17	718	164	7	8	94.705215	1
5	1	1	2	5	18	743	164	19	8	33.689690	28,
5	1	1	2	5	19	789	164	15	8	93.834633	10
5	1	1	2	5	20	828	164	8	8	94.113503	7
5	1	1	2	5	21	866	164	7	8	81.766403	0
5	1	1	2	5	22	901	164	7	8	90.629257	3
5	1	1	2	5	23	940	164	19	8	90.629257	00
3	1	1	3	0	0	5	198	362	11	-1	
4	1	1	3	1	0	5	198	362	11	-1	
5	1	1	3	1	1	5	198	30	9	79.231873	Totals
5	1	1	3	1	2	39	200	21	9	95.927422	may
5	1	1	3	1	3	64	198	16	9	96.859268	not
5	1	1	3	1	4	85	188	11	29	96.850784	be
5	1	1	3	1	5	102	188	42	29	96.418800	complete
5	1	1	3	1	6	148	188	30	29	84.190514	forall
5	1	1	3	1	7	182	198	59	9	85.998405	senior-level
5	1	1	3	1	8	245	198	22	11	82.035110	pay,
5	1	1	3	1	9	272	200	18	7	93.827065	see
5	1	1	3	1	10	294	200	47	9	96.366470	coverage
5	1	1	3	1	11	345	198	22	9	85.271263	note
