level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	836	872	-1	
2	1	1	0	0	0	16	29	812	841	-1	
3	1	1	1	0	0	18	29	810	841	-1	
4	1	1	1	1	0	18	29	810	22	-1	
5	1	1	1	1	1	18	29	176	22	5.438011	a
4	1	1	1	2	0	18	52	810	22	-1	
5	1	1	1	2	1	14	37	49	49	34.565826	[payer
5	1	1	1	2	2	116	37	86	49	26.034149	Nation
5	1	1	1	2	3	214	37	29	49	36.900562	Pos
5	1	1	1	2	4	254	37	34	49	27.224686	age
5	1	1	1	2	5	295	37	30	49	27.224686	(90s
5	1	1	1	2	6	332	37	34	49	10.024147	[GY
5	1	1	1	2	7	377	37	21	49	57.723526	Gu
5	1	1	1	2	8	414	37	29	49	32.345985	260
5	1	1	1	2	9	459	37	17	49	57.735920	Fe
5	1	1	1	2	10	499	37	38	49	0.000000	OW
5	1	1	1	2	11	548	37	22	49	29.154564	Cx
5	1	1	1	2	12	581	37	17	49	29.154564	Tn
5	1	1	1	2	13	610	37	29	49	39.332470	THIW
5	1	1	1	2	14	646	37	42	49	24.295174	Phan
5	1	1	1	2	15	700	37	45	49	0.000000	Pan
5	1	1	1	2	16	769	37	62	49	52.631836	[Mates
4	1	1	1	3	0	22	74	797	23	-1	
5	1	1	1	3	1	22	74	44	23	96.724907	Federico
5	1	1	1	3	2	73	81	45	9	96.750648	Valverde
5	1	1	1	3	3	152	75	21	22	45.792931	(55
5	1	1	1	3	4	181	75	23	22	11.130081	uRu
5	1	1	1	3	5	214	82	32	10	64.669830	MFDF
5	1	1	1	3	6	255	82	39	8	94.760559	27-296
5	1	1	1	3	7	304	82	24	8	95.434998	29.4
5	1	1	1	3	8	359	82	6	8	96.663223	3
5	1	1	1	3	9	397	82	5	8	94.498489	1
5	1	1	1	3	10	440	82	6	8	56.676830	Oo
5	1	1	1	3	11	465	82	12	8	88.630463	18
5	1	1	1	3	12	496	82	12	8	66.538071	13
5	1	1	1	3	13	534	82	5	8	69.456711	1
5	1	1	1	3	14	557	82	13	8	93.646927	30
5	1	1	1	3	15	588	82	13	8	45.318970	23
5	1	1	1	3	16	626	82	13	8	89.038841	25
5	1	1	1	3	17	755	74	16	23	10.909813	‘0|
5	1	1	1	3	18	775	81	44	9	94.238037	Matches
4	1	1	1	4	0	21	147	798	14	-1	
5	1	1	1	4	1	17	138	48	27	53.596565	JAurélien
5	1	1	1	4	2	73	149	62	9	84.011688	Tchouaméni
5	1	1	1	4	3	156	147	6	14	49.315674	J
5	1	1	1	4	4	168	147	33	14	49.315674	FRA
5	1	1	1	4	5	223	150	15	8	82.344635	MF
5	1	1	1	4	6	255	150	39	8	95.041718	26-107
5	1	1	1	4	7	304	150	24	8	61.445274	276]
5	1	1	1	4	8	359	150	7	8	94.313683	8
5	1	1	1	4	9	396	150	6	8	63.823822	0
5	1	1	1	4	10	440	150	6	8	63.823822	0
5	1	1	1	4	11	464	150	13	8	96.276093	28
5	1	1	1	4	12	495	150	13	8	92.665924	26
5	1	1	1	4	13	533	150	6	8	92.495644	0
5	1	1	1	4	14	564	150	6	8	94.584450	8
5	1	1	1	4	15	588	150	13	8	93.038452	40
5	1	1	1	4	16	626	150	13	8	93.038452	40
5	1	1	1	4	17	759	138	14	27	75.984627	0|
5	1	1	1	4	18	775	149	44	9	81.269577	matches
4	1	1	1	5	0	16	161	803	27	-1	
5	1	1	1	5	1	16	161	37	27	43.729607	Ikylian
5	1	1	1	5	2	63	161	38	27	81.124573	Mbappé
5	1	1	1	5	3	155	170	46	14	0.000000	Besa
5	1	1	1	5	4	222	173	16	8	67.232468	rw
5	1	1	1	5	5	255	173	39	8	86.154266	27-145
5	1	1	1	5	6	304	173	24	8	60.535225	266)
5	1	1	1	5	7	359	173	7	8	88.161606	4
5	1	1	1	5	8	396	173	6	8	81.271484	0
5	1	1	1	5	9	440	173	6	8	81.271484	0
5	1	1	1	5	10	465	173	12	8	93.802727	13
5	1	1	1	5	11	495	173	13	8	70.879326	31
5	1	1	1	5	12	526	173	13	8	70.554909	31
5	1	1	1	5	13	557	173	13	8	70.554909	25
5	1	1	1	5	14	595	173	6	8	52.071079	3
5	1	1	1	5	15	634	173	5	8	70.587090	2
5	1	1	1	5	16	759	161	14	27	75.984627	0|
5	1	1	1	5	17	775	172	44	9	81.269577	matches
4	1	1	1	6	0	21	211	798	22	-1	
5	1	1	1	6	1	21	215	34	11	35.266632	Alvaro
5	1	1	1	6	2	61	211	45	22	96.461479	Carreras
5	1	1	1	6	3	180	218	20	8	83.543091	ESP
5	1	1	1	6	4	223	218	14	8	85.958939	DF
5	1	1	1	6	5	255	218	39	8	92.785034	23-052
5	1	1	1	6	6	304	218	24	8	93.688240	23.9
5	1	1	1	6	7	360	218	5	8	12.366241	s
5	1	1	1	6	8	397	218	5	8	94.498489	1
5	1	1	1	6	9	440	218	6	8	77.947075	o
5	1	1	1	6	10	465	218	12	8	91.320999	17
5	1	1	1	6	11	495	218	13	8	65.879501	31
5	1	1	1	6	12	533	218	6	8	65.879501	5
5	1	1	1	6	13	557	218	13	8	91.626602	29
5	1	1	1	6	14	588	218	13	8	75.154190	36
5	1	1	1	6	15	627	218	12	8	87.598320	18
5	1	1	1	6	16	759	211	13	22	39.734985	0|
5	1	1	1	6	17	775	217	44	9	69.551468	Matches:
4	1	1	1	7	0	21	252	798	27	-1	
5	1	1	1	7	1	21	263	23	9	39.025887	jude
5	1	1	1	7	2	51	252	63	27	94.105766	Bellingham
5	1	1	1	7	3	156	261	49	14	20.247375	hence
5	1	1	1	7	4	223	264	15	8	67.361511	mF
5	1	1	1	7	5	255	264	39	8	72.557632	22-319
5	1	1	1	7	6	305	264	23	8	72.557632	192]
5	1	1	1	7	7	359	264	7	8	76.254837	2
5	1	1	1	7	8	396	264	6	8	72.303787	0
5	1	1	1	7	9	440	264	6	8	72.303787	0
5	1	1	1	7	10	464	264	13	8	93.965416	29
5	1	1	1	7	11	495	264	13	8	91.851593	47
5	1	1	1	7	12	533	264	6	8	91.851593	3
5	1	1	1	7	13	558	264	12	8	93.010551	16
5	1	1	1	7	14	589	264	12	8	50.032482	13
5	1	1	1	7	15	626	264	13	8	84.027695	34
5	1	1	1	7	16	759	252	14	27	75.984627	0|
5	1	1	1	7	17	775	263	44	9	81.269577	matches
4	1	1	1	8	0	22	306	797	14	-1	
