level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1471	771	-1	
2	1	1	0	0	0	15	13	1248	737	-1	
3	1	1	1	0	0	15	13	641	19	-1	
4	1	1	1	1	0	15	13	641	19	-1	
5	1	1	1	1	1	15	13	69	15	90.265289	Scores
5	1	1	1	1	2	91	13	14	15	90.265289	&
5	1	1	1	1	3	113	13	80	15	96.381607	Fixtures
5	1	1	1	1	4	199	15	83	13	96.381607	2025-2026
5	1	1	1	1	5	288	15	97	13	95.794792	Manchester
5	1	1	1	1	6	390	15	37	17	95.794792	City:
5	1	1	1	1	7	433	15	21	13	95.303787	All
5	1	1	1	1	8	461	15	110	17	88.450859	Competitions
5	1	1	1	1	9	602	17	54	13	38.935410	Glossary
3	1	1	2	0	0	19	71	1244	670	-1	
4	1	1	2	1	0	19	71	1244	11	-1	
5	1	1	2	1	1	19	72	65	8	66.654755	[2025-08-16
5	1	1	2	1	2	93	72	31	8	96.889633	17:30
5	1	1	2	1	3	134	71	42	11	84.395004	(11:30)
5	1	1	2	1	4	185	72	42	8	96.194603	Premier
5	1	1	2	1	5	232	60	38	30	90.545280	League
5	1	1	2	1	6	278	71	60	9	70.609444	Matchweek
5	1	1	2	1	7	344	72	4	8	90.001373	1
5	1	1	2	1	8	396	72	19	8	81.219238	Sat
5	1	1	2	1	9	427	72	29	10	32.514122	Away
5	1	1	2	1	10	477	60	3	30	41.898788	=
5	1	1	2	1	11	488	72	12	8	64.282852	W
5	1	1	2	1	12	537	72	7	8	55.395386	4
5	1	1	2	1	13	569	72	6	8	55.395386	0
5	1	1	2	1	14	582	71	39	11	95.056007	Wolves
5	1	1	2	1	15	703	72	13	8	83.897644	59
5	1	1	2	1	16	763	72	38	10	78.028625	34,456
5	1	1	2	1	17	810	71	49	9	85.579948	Bernardo
5	1	1	2	1	18	864	71	25	9	70.136536	Sie
5	1	1	2	1	19	896	72	31	8	45.722233	43-3
5	1	1	2	1	20	967	72	30	8	45.722233	3-4-3
5	1	1	2	1	21	1065	71	34	9	81.075897	Jarred
5	1	1	2	1	22	1104	71	33	9	83.857658	Gillett
5	1	1	2	1	23	1190	71	32	9	91.114090	Match
5	1	1	2	1	24	1227	72	36	10	94.478867	Report
4	1	1	2	2	0	19	82	1244	30	-1	
5	1	1	2	2	1	19	94	65	8	0.000000	2025-08-23
5	1	1	2	2	2	93	94	31	8	96.726852	12:30
5	1	1	2	2	3	134	93	42	11	95.400673	(06:30)
5	1	1	2	2	4	185	94	42	8	95.245605	Premier
5	1	1	2	2	5	235	82	35	30	77.950424	League
5	1	1	2	2	6	278	93	71	9	82.593452	Matchweek
5	1	1	2	2	7	345	82	8	30	95.318764	2
5	1	1	2	2	8	396	94	19	8	77.540527	Sat
5	1	1	2	2	9	428	94	31	8	75.956413	Home
5	1	1	2	2	10	491	94	84	8	31.920555	L022.
5	1	1	2	2	11	582	93	58	9	31.920555	Tottenham
5	1	1	2	2	12	646	94	43	10	60.794621	Hotspur
5	1	1	2	2	13	703	94	13	8	60.794621	61
5	1	1	2	2	14	763	94	38	10	89.748451	54,785
5	1	1	2	2	15	810	93	33	9	45.640469	Ruben
5	1	1	2	2	16	848	94	23	8	45.640469	Diss
5	1	1	2	2	17	896	94	43	8	52.185459	41-41
5	1	1	2	2	18	967	94	30	8	56.159523	4.33
5	1	1	2	2	19	1062	82	33	30	91.516838	Peter
5	1	1	2	2	20	1099	82	43	30	76.485519	Bankes
5	1	1	2	2	21	1190	93	32	9	92.276299	Match
5	1	1	2	2	22	1227	94	36	10	96.809479	Report
4	1	1	2	3	0	19	106	1244	30	-1	
5	1	1	2	3	1	19	117	65	8	45.803947	}2025-08-31
5	1	1	2	3	2	93	117	31	8	94.930511	14:00
5	1	1	2	3	3	134	116	42	11	91.204544	(08:00)
5	1	1	2	3	4	185	117	42	8	95.308022	Premier
5	1	1	2	3	5	235	105	35	30	84.322739	League
5	1	1	2	3	6	278	116	71	9	83.770012	Matchweek
5	1	1	2	3	7	345	105	8	30	96.745979	3
5	1	1	2	3	8	396	117	21	8	79.189110	Sun
5	1	1	2	3	9	427	117	29	10	79.189110	Away
5	1	1	2	3	10	491	117	6	8	21.778229	Ls
5	1	1	2	3	11	538	117	37	8	49.662582	12.
5	1	1	2	3	12	582	116	47	11	80.439552	Brighton
5	1	1	2	3	13	699	106	18	30	80.858261	64
5	1	1	2	3	14	763	117	38	10	71.268074	31,485
5	1	1	2	3	15	810	116	49	9	82.325912	Bernardo
5	1	1	2	3	16	864	116	25	9	80.549667	Silve
5	1	1	2	3	17	896	117	31	8	43.728973	4-3-3
5	1	1	2	3	18	967	117	42	8	43.728973	4-234
5	1	1	2	3	19	1066	117	37	8	91.523010	Darren
5	1	1	2	3	20	1108	116	43	11	77.606796	England
5	1	1	2	3	21	1167	105	20	30	20.866386	_|
5	1	1	2	3	22	1190	116	32	9	91.544556	Match
5	1	1	2	3	23	1227	117	36	10	86.769684	Report
4	1	1	2	4	0	19	139	1244	11	-1	
5	1	1	2	4	1	19	140	65	8	0.000000	2025-08-14
5	1	1	2	4	2	93	140	31	8	96.698616	16:30
5	1	1	2	4	3	134	139	42	11	93.241112	(10:30)
5	1	1	2	4	4	185	140	42	8	94.636490	Premier
5	1	1	2	4	5	235	128	35	30	85.699150	League
5	1	1	2	4	6	278	139	71	9	81.086449	Matchweek
5	1	1	2	4	7	345	128	8	30	94.761002	4
5	1	1	2	4	8	396	140	21	8	89.532402	Sun
5	1	1	2	4	9	428	140	31	8	63.483444	Home
5	1	1	2	4	10	488	140	12	8	63.483444	W
5	1	1	2	4	11	538	140	6	8	47.646736	3
5	1	1	2	4	12	569	140	6	8	58.316086	0
5	1	1	2	4	13	583	139	85	9	79.463287	Manchesterutd
5	1	1	2	4	14	703	140	13	8	70.473907	45
5	1	1	2	4	15	763	140	38	10	93.427452	52,534
5	1	1	2	4	16	810	139	49	9	74.619415	Bernardo
5	1	1	2	4	17	864	139	25	9	69.284805	Sie
5	1	1	2	4	18	896	140	43	8	40.817223	41-41
5	1	1	2	4	19	967	140	30	8	70.148865	3-4-3
5	1	1	2	4	20	1065	139	46	11	84.461815	‘Anthony
5	1	1	2	4	21	1115	139	34	11	72.684433	Taylor
5	1	1	2	4	22	1173	128	13	30	33.412544	|
5	1	1	2	4	23	1190	139	32	9	73.729469	Match
5	1	1	2	4	24	1227	140	36	10	96.693665	Report
4	1	1	2	5	0	19	160	1244	13	-1	
5	1	1	2	5	1	19	163	65	8	61.807526	}2025-09-18
5	1	1	2	5	2	92	163	32	8	93.048767	20:00
5	1	1	2	5	3	134	162	42	11	93.899063	(14:00)
5	1	1	2	5	4	184	162	78	11	37.308182	Champions
5	1	1	2	5	5	251	156	14	26	37.308182	tq
5	1	1	2	5	6	272	156	45	26	78.242554	League
5	1	1	2	5	7	322	156	36	26	95.280815	phase
5	1	1	2	5	8	396	162	20	9	95.334862	Thu
5	1	1	2	5	9	428	163	31	8	73.796188	Home
5	1	1	2	5	10	474	155	9	26	64.567902	=
5	1	1	2	5	11	488	163	12	8	64.567902	W
5	1	1	2	5	12	538	163	6	8	48.374577	2
5	1	1	2	5	13	569	163	6	8	69.896378	0
5	1	1	2	5	14	582	160	7	13	43.785381	BB
5	1	1	2	5	15	595	160	46	13	47.434967	Napoli
5	1	1	2	5	16	703	163	14	8	70.395081	74
5	1	1	2	5	17	763	163	38	10	92.423721	49,531
5	1	1	2	5	18	810	162	49	9	66.020004	Bemardo
5	1	1	2	5	19	864	162	25	9	85.645370	Silva
5	1	1	2	5	20	896	163	43	8	11.864502	4-1-4-1
5	1	1	2	5	21	967	163	42	8	61.274754	4-1-4-1
5	1	1	2	5	22	1066	162	24	9	91.358337	Felix
5	1	1	2	5	23	1095	163	41	10	27.463448	Zwayer
5	1	1	2	5	24	1190	162	32	9	93.722931	Match
5	1	1	2	5	25	1227	163	36	10	96.567078	Report
4	1	1	2	6	0	19	184	1244	11	-1	
5	1	1	2	6	1	19	185	65	8	0.000000	2025-08-21
5	1	1	2	6	2	93	185	31	8	93.758705	16:30
5	1	1	2	6	3	134	184	42	11	93.041870	(10:30)
5	1	1	2	6	4	185	185	42	8	96.183182	Premier
5	1	1	2	6	5	235	173	35	30	84.970947	League
5	1	1	2	6	6	278	184	60	9	84.889488	Matchweek
5	1	1	2	6	7	344	185	5	8	88.519302	5
5	1	1	2	6	8	396	185	21	8	73.903320	Sun
5	1	1	2	6	9	427	185	29	10	45.538208	Away
5	1	1	2	6	10	490	185	54	8	53.396267	D1
5	1	1	2	6	11	582	184	41	11	70.957291	Arsenal
5	1	1	2	6	12	703	185	13	8	69.428978	3
5	1	1	2	6	13	763	185	38	10	94.035355	60,161
5	1	1	2	6	14	810	184	49	9	75.741791	Bernardo
5	1	1	2	6	15	864	184	25	9	29.016022	Sie
5	1	1	2	6	16	896	185	43	8	76.798897	41-41
5	1	1	2	6	17	967	185	30	8	44.910522	4-3-3
5	1	1	2	6	18	1066	185	34	8	93.136215	Stuart
5	1	1	2	6	19	1104	184	37	9	90.958199	Attwell
5	1	1	2	6	20	1190	184	32	9	92.276299	Match
5	1	1	2	6	21	1227	185	36	10	96.809479	Report
4	1	1	2	7	0	19	207	1244	11	-1	
5	1	1	2	7	1	19	208	65	8	68.664352	2028-08-24
5	1	1	2	7	2	93	208	31	8	92.980530	19:45
5	1	1	2	7	3	134	207	42	11	92.937210	(13:45)
5	1	1	2	7	4	185	197	20	30	72.654373	EFL
5	1	1	2	7	5	210	197	19	30	72.654373	Cup
5	1	1	2	7	6	277	207	28	9	85.267334	Third
5	1	1	2	7	7	310	207	31	9	93.061813	round
5	1	1	2	7	8	396	207	23	9	95.639122	Wed
5	1	1	2	7	9	427	208	29	10	68.702637	Away
5	1	1	2	7	10	488	208	12	8	44.199692	W
5	1	1	2	7	11	538	208	6	8	44.082626	2
5	1	1	2	7	12	569	208	6	8	44.082626	O
5	1	1	2	7	13	583	196	72	30	44.932144	Huddersfield
5	1	1	2	7	14	657	208	26	8	44.932144	Town
5	1	1	2	7	15	703	208	13	8	66.808090	75
5	1	1	2	7	16	763	208	38	10	81.128960	22,052
5	1	1	2	7	17	809	207	24	9	92.168304	John
5	1	1	2	7	18	839	208	37	8	71.999908	Stones
5	1	1	2	7	19	896	208	43	8	46.043648	41-41
5	1	1	2	7	20	967	208	42	8	65.394478	4-231
5	1	1	2	7	21	1066	207	40	9	96.198006	Michael
5	1	1	2	7	22	1111	207	50	11	91.116760	Salisbury
5	1	1	2	7	23	1177	196	10	30	60.470379	|
5	1	1	2	7	24	1190	207	32	9	93.264091	Match
5	1	1	2	7	25	1227	208	36	10	92.698624	Report
4	1	1	2	8	0	19	220	1244	30	-1	
5	1	1	2	8	1	19	231	65	8	57.823009	}2025-08-27
5	1	1	2	8	2	93	231	31	8	95.116539	15:00
5	1	1	2	8	3	134	230	42	11	91.781342	(08:00)
5	1	1	2	8	4	185	231	42	8	91.687897	Premier
5	1	1	2	8	5	235	219	35	30	76.969612	League
5	1	1	2	8	6	278	230	71	9	82.153320	Matchweek
5	1	1	2	8	7	345	219	8	30	83.100288	6
5	1	1	2	8	8	396	231	19	8	66.884308	Sat
5	1	1	2	8	9	428	231	31	8	34.929955	Home
5	1	1	2	8	10	488	231	12	8	34.929955	W
5	1	1	2	8	11	538	231	37	8	58.548347	51
5	1	1	2	8	12	582	230	43	11	60.987629	Burnley
5	1	1	2	8	13	699	220	18	30	89.569191	68
5	1	1	2	8	14	763	231	38	10	94.565125	52,427
5	1	1	2	8	15	810	230	33	9	53.771557	Ruben
5	1	1	2	8	16	848	231	23	8	53.771557	Dias
5	1	1	2	8	17	896	231	43	8	23.930626	4-141
5	1	1	2	8	18	967	231	30	8	50.806419	5-4-1
5	1	1	2	8	19	1066	230	36	9	94.673302	Robert
5	1	1	2	8	20	1106	231	31	8	95.393188	Jones
5	1	1	2	8	21	1190	230	32	9	92.276299	Match
5	1	1	2	8	22	1227	231	36	10	96.809479	Report
4	1	1	2	9	0	19	251	1244	13	-1	
5	1	1	2	9	1	19	254	65	8	68.524124	}2025-10-01
5	1	1	2	9	2	92	254	32	8	96.633041	21:00
5	1	1	2	9	3	134	253	42	11	91.545349	(14:00)
5	1	1	2	9	4	184	253	78	11	55.811733	Champions
5	1	1	2	9	5	251	247	11	26	55.811733	La
5	1	1	2	9	6	272	247	45	26	73.312859	League
5	1	1	2	9	7	322	247	36	26	95.493950	phase
5	1	1	2	9	8	396	253	23	9	94.848328	Wed
5	1	1	2	9	9	427	254	29	10	84.876419	Away
5	1	1	2	9	10	490	254	8	8	54.624252	=D
5	1	1	2	9	11	538	254	6	8	44.282764	2
5	1	1	2	9	12	569	251	20	13	42.842369	2B
5	1	1	2	9	13	595	251	53	13	41.457954	BMonaco
5	1	1	2	9	14	703	254	13	8	40.401482	7m
5	1	1	2	9	15	764	254	37	10	94.444824	11,275
5	1	1	2	9	16	810	253	49	9	95.452118	Bernardo
5	1	1	2	9	17	864	253	25	9	90.235649	Silva
5	1	1	2	9	18	896	254	43	8	85.864357	4-1-4-1
5	1	1	2	9	19	967	254	30	8	70.812843	3-4-3
5	1	1	2	9	20	1065	253	31	9	52.898666	Jess
5	1	1	2	9	21	1100	253	13	9	82.517044	Gil
5	1	1	2	9	22	1190	253	32	9	93.722931	Match
5	1	1	2	9	23	1227	254	36	10	96.567078	Report
4	1	1	2	10	0	19	275	1244	11	-1	
5	1	1	2	10	1	19	276	65	8	33.067558	}2025-10-05
5	1	1	2	10	2	93	276	31	8	96.716446	16:30
5	1	1	2	10	3	134	275	42	11	94.386070	(10:30)
5	1	1	2	10	4	185	276	42	8	96.191376	Premier
5	1	1	2	10	5	235	264	35	30	76.322647	League
5	1	1	2	10	6	278	275	71	9	86.343864	Matchweek
5	1	1	2	10	7	345	264	8	30	95.217323	7
5	1	1	2	10	8	396	276	21	8	80.230499	Sun
5	1	1	2	10	9	427	276	29	10	57.452911	Away
5	1	1	2	10	10	488	276	12	8	57.452911	W
5	1	1	2	10	11	538	276	6	8	51.926571	1
5	1	1	2	10	12	567	264	5	30	65.739799	O
5	1	1	2	10	13	583	275	51	9	95.710098	Brentford
5	1	1	2	10	14	703	276	13	8	95.634880	70
5	1	1	2	10	15	764	276	37	10	93.127327	17,028
5	1	1	2	10	16	810	275	33	9	19.707382	Riben
5	1	1	2	10	17	848	276	23	8	19.707382	Dies
5	1	1	2	10	18	896	276	43	8	68.240402	41-41
5	1	1	2	10	19	967	276	30	8	68.741119	5-3-2
5	1	1	2	10	20	1066	276	37	8	91.523010	Darren
5	1	1	2	10	21	1108	275	43	11	77.606796	England
5	1	1	2	10	22	1167	264	20	30	20.866386	_|
5	1	1	2	10	23	1190	275	32	9	91.544556	Match
5	1	1	2	10	24	1227	276	36	10	86.769684	Report
4	1	1	2	11	0	19	298	1244	11	-1	
5	1	1	2	11	1	19	299	65	8	33.819748	}2025-10-18
5	1	1	2	11	2	93	299	31	8	93.666946	15:00
5	1	1	2	11	3	134	298	42	11	83.806625	(08:00)
5	1	1	2	11	4	185	299	42	8	94.255997	Premier
5	1	1	2	11	5	235	287	35	30	79.652458	League
5	1	1	2	11	6	278	298	71	9	83.472694	Matchweek
5	1	1	2	11	7	345	287	8	30	95.825562	8
5	1	1	2	11	8	396	299	19	8	74.109245	Sat
5	1	1	2	11	9	428	299	31	8	50.488682	Home
5	1	1	2	11	10	488	299	12	8	50.488682	W
5	1	1	2	11	11	538	299	37	8	48.613205	20
5	1	1	2	11	12	582	299	43	10	89.589539	Everton
5	1	1	2	11	13	703	299	13	8	65.075523	a
5	1	1	2	11	14	763	299	38	10	93.259247	52,498
5	1	1	2	11	15	810	298	33	9	47.022572	Ruben
5	1	1	2	11	16	848	299	23	8	47.022572	Dias
5	1	1	2	11	17	896	299	43	8	50.664753	41-41
5	1	1	2	11	18	954	287	5	30	20.180122	9
5	1	1	2	11	19	967	299	42	8	73.437012	4-231
5	1	1	2	11	20	1065	299	26	10	95.202354	Tony
5	1	1	2	11	21	1096	299	57	10	79.480835	Harrington
5	1	1	2	11	22	1168	287	18	30	55.198753	—_|
5	1	1	2	11	23	1190	298	32	9	90.118088	Match
5	1	1	2	11	24	1227	299	36	10	94.810646	Report
4	1	1	2	12	0	19	310	1244	30	-1	
5	1	1	2	12	1	19	322	65	8	70.673172	2025-10-21
5	1	1	2	12	2	92	322	32	8	92.961403	21:00
5	1	1	2	12	3	134	321	42	11	95.098320	(14:00)
5	1	1	2	12	4	184	321	78	11	39.471092	Champions
5	1	1	2	12	5	250	312	15	30	39.471092	tg
5	1	1	2	12	6	277	321	76	11	74.026535	Leaguephase
5	1	1	2	12	7	396	322	19	8	67.287529	«Tue
5	1	1	2	12	8	427	322	29	10	78.512543	Away
5	1	1	2	12	9	472	312	11	30	73.869492	=
5	1	1	2	12	10	488	322	12	8	36.273399	Wo
5	1	1	2	12	11	538	322	37	8	3.811172	20
5	1	1	2	12	12	582	319	72	14	49.759483	(Villareal
5	1	1	2	12	13	699	310	18	30	84.146713	66
5	1	1	2	12	14	763	322	38	10	93.694336	20,539
5	1	1	2	12	15	810	321	49	9	80.807831	Bernardo
5	1	1	2	12	16	864	321	25	9	53.506123	Silve
5	1	1	2	12	17	896	322	43	8	63.100540	41-41
5	1	1	2	12	18	967	322	30	8	74.694443	4-4-2
5	1	1	2	12	19	1066	321	37	9	93.296707	Serdar
5	1	1	2	12	20	1107	321	61	11	52.332291	Gézubuyuk
5	1	1	2	12	21	1179	310	8	30	23.218315	|
5	1	1	2	12	22	1190	321	32	9	23.218315	Match
5	1	1	2	12	23	1227	322	36	10	94.585815	Report
4	1	1	2	13	0	19	333	1244	30	-1	
5	1	1	2	13	1	19	345	65	8	0.000000	2025-10-26
5	1	1	2	13	2	93	345	31	8	95.678001	14:00
5	1	1	2	13	3	134	344	42	11	76.241020	(08:00)
5	1	1	2	13	4	185	345	42	8	93.219719	Premier
5	1	1	2	13	5	235	333	35	30	80.751434	League
5	1	1	2	13	6	278	344	71	9	84.136581	Matchweek
5	1	1	2	13	7	345	333	8	30	68.820892	9
5	1	1	2	13	8	396	345	21	8	79.564140	Sun
5	1	1	2	13	9	427	345	29	10	39.842583	Away
5	1	1	2	13	10	491	345	53	8	44.448776	LO
5	1	1	2	13	11	583	345	30	8	76.054688	Aston
5	1	1	2	13	12	618	344	22	9	96.766090	Villa
5	1	1	2	13	13	699	333	17	30	80.018906	53
5	1	1	2	13	14	763	345	38	10	95.634544	41,988
5	1	1	2	13	15	810	344	49	9	89.439888	Bernardo
5	1	1	2	13	16	864	344	25	9	86.944397	Silve
5	1	1	2	13	17	896	345	43	8	70.968590	4-1-4-1
5	1	1	2	13	18	954	333	5	30	18.366714	©
5	1	1	2	13	19	967	345	42	8	64.398247	4-23-41
5	1	1	2	13	20	1066	344	40	9	93.646942	Michael
5	1	1	2	13	21	1111	344	33	9	94.176392	Oliver
5	1	1	2	13	22	1190	344	32	9	88.687851	Match
5	1	1	2	13	23	1227	345	36	10	96.832909	Report
4	1	1	2	14	0	19	366	1244	11	-1	
5	1	1	2	14	1	19	367	65	8	66.282974	2025-10-29
5	1	1	2	14	2	93	367	31	8	91.256294	19:45
5	1	1	2	14	3	134	366	42	11	91.256294	(14:45)
5	1	1	2	14	4	185	356	20	30	76.285660	EFL
5	1	1	2	14	5	210	356	19	30	76.285660	Cup
5	1	1	2	14	6	278	366	34	9	95.420586	Fourth
5	1	1	2	14	7	318	366	30	9	96.632454	round
5	1	1	2	14	8	396	366	23	9	96.137787	Wed
5	1	1	2	14	9	427	367	29	10	69.746948	Away
5	1	1	2	14	10	488	367	12	8	68.211319	W
5	1	1	2	14	11	538	367	37	8	33.751633	3-1
5	1	1	2	14	12	583	367	47	8	91.132759	Swansea
5	1	1	2	14	13	636	367	20	10	84.649323	City
5	1	1	2	14	14	703	367	14	8	71.120453	76
5	1	1	2	14	15	763	367	38	10	92.650368	20,490
5	1	1	2	14	16	810	366	38	9	32.294418	Nathan
5	1	1	2	14	17	852	366	20	9	32.294418	Ake
5	1	1	2	14	18	896	367	43	8	51.384842	4.231
5	1	1	2	14	19	967	367	30	8	56.790546	5-4-1
5	1	1	2	14	20	1065	366	34	9	93.839127	Jarred
5	1	1	2	14	21	1104	366	33	9	75.589638	Gillett
5	1	1	2	14	22	1190	366	32	9	92.276299	Match
5	1	1	2	14	23	1227	367	36	10	96.809479	Report
4	1	1	2	15	0	19	378	1244	30	-1	
5	1	1	2	15	1	19	390	65	8	17.676628	2025-11-02
5	1	1	2	15	2	93	390	31	8	96.905380	16:30
5	1	1	2	15	3	134	389	42	11	95.414848	(10:30)
5	1	1	2	15	4	185	390	42	8	69.335190	Premier
