level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	798	876	-1	
2	1	1	0	0	0	16	4	769	870	-1	
3	1	1	1	0	0	17	4	768	870	-1	
4	1	1	1	1	0	17	4	585	19	-1	
5	1	1	1	1	1	17	4	90	19	96.499382	Shooting
5	1	1	1	1	2	114	6	83	13	96.485344	2025-2026
5	1	1	1	1	3	203	6	35	13	96.475563	Real
5	1	1	1	1	4	245	6	61	13	92.871384	Madrid:
5	1	1	1	1	5	313	6	19	13	71.129356	La
5	1	1	1	1	6	338	6	35	17	71.129356	Liga
5	1	1	1	1	7	388	0	8	27	44.964863	=
5	1	1	1	1	8	403	8	55	13	44.542957	Glossary
5	1	1	1	1	9	484	8	41	13	29.435738	Toggle
5	1	1	1	1	10	530	8	36	10	77.149582	Per90
5	1	1	1	1	11	571	8	31	10	96.660545	Stats
4	1	1	1	2	0	18	33	767	22	-1	
5	1	1	1	2	1	18	33	767	22	28.951233	re
5	1	1	1	2	2	349	29	169	38	27.364693	ee
5	1	1	1	2	3	577	33	208	22	32.002068	eee
4	1	1	1	3	0	18	56	767	21	-1	
5	1	1	1	3	1	14	41	96	46	37.145660	[Payer
5	1	1	1	3	2	163	41	39	46	42.722515	Walon
5	1	1	1	3	3	213	41	31	46	48.992733	Pos
5	1	1	1	3	4	255	41	32	46	44.159134	Age
5	1	1	1	3	5	297	41	28	46	42.927013	90s
5	1	1	1	3	6	336	41	23	46	32.140572	Ge
5	1	1	1	3	7	370	41	20	46	6.367188	Sh
5	1	1	1	3	8	401	41	16	46	6.367188	So
5	1	1	1	3	9	431	41	32	46	10.357040	Sut
5	1	1	1	3	10	474	41	96	46	0.000000	S/a0_or/00_
5	1	1	1	3	11	573	41	32	46	0.000000	GSH
5	1	1	1	3	12	615	41	43	46	26.855118	G/SaT_
5	1	1	1	3	13	665	41	51	46	13.109398	PCPA
5	1	1	1	3	14	727	41	62	46	19.227821	[watches
4	1	1	1	4	0	22	83	754	12	-1	
5	1	1	1	4	1	22	84	44	9	96.610451	Federico
5	1	1	1	4	2	71	84	47	9	94.648979	Valverde
5	1	1	1	4	3	156	83	16	12	47.487923	3
5	1	1	1	4	4	180	78	24	24	15.906219	uau
5	1	1	1	4	5	214	85	32	10	43.143215	MFDF
5	1	1	1	4	6	254	85	40	8	86.243225	27-296
5	1	1	1	4	7	304	85	24	8	77.533783	29.4]
5	1	1	1	4	8	354	85	6	8	92.124817	5
5	1	1	1	4	9	378	85	13	8	92.009155	50
5	1	1	1	4	10	409	85	13	8	94.366447	21
5	1	1	1	4	11	442	85	24	8	92.182304	42.0
5	1	1	1	4	12	488	85	24	8	90.239906	1.70
5	1	1	1	4	13	541	85	24	8	61.319420	0.71
5	1	1	1	4	14	580	85	24	8	86.101608	0.10
5	1	1	1	4	15	626	85	25	8	82.713341	024
5	1	1	1	4	16	675	85	7	8	72.427673	0
5	1	1	1	4	17	716	85	6	8	48.263054	0|
